#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
YBAc12,YBAM9,Market Price,2006-08-04T06:28:00.000000000Z,+10,Intraday 1Min,93.59,93.59,93.59,93.59,5
YBAc12,YBAM9,Market Price,2006-08-08T05:22:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,1
YBAc12,YBAM9,Market Price,2006-08-08T05:23:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,4
YBAc12,YBAM9,Market Price,2006-08-08T05:44:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,68
YBAc12,YBAM9,Market Price,2006-08-08T06:16:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,1
YBAc12,YBAM9,Market Price,2006-08-08T06:22:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,1
YBAc12,YBAM9,Market Price,2006-08-08T06:29:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,5
YBAc12,YBAM9,Market Price,2006-08-09T23:38:00.000000000Z,+10,Intraday 1Min,93.66,93.66,93.66,93.66,3
YBAc12,YBAM9,Market Price,2006-08-10T01:59:00.000000000Z,+10,Intraday 1Min,93.61,93.61,93.61,93.61,4
YBAc12,YBAM9,Market Price,2006-08-10T02:23:00.000000000Z,+10,Intraday 1Min,93.6,93.6,93.6,93.6,4
YBAc12,YBAM9,Market Price,2006-08-10T02:30:00.000000000Z,+10,Intraday 1Min,93.59,93.59,93.59,93.59,4
YBAc12,YBAM9,Market Price,2006-08-10T02:33:00.000000000Z,+10,Intraday 1Min,93.58,93.58,93.58,93.58,7
YBAc12,YBAM9,Market Price,2006-08-10T02:34:00.000000000Z,+10,Intraday 1Min,93.57,93.57,93.57,93.57,44
YBAc12,YBAM9,Market Price,2006-08-10T02:35:00.000000000Z,+10,Intraday 1Min,93.57,93.57,93.57,93.57,49
YBAc12,YBAM9,Market Price,2006-08-10T05:47:00.000000000Z,+10,Intraday 1Min,93.61,93.61,93.61,93.61,10
YBAc12,YBAM9,Market Price,2006-08-10T05:59:00.000000000Z,+10,Intraday 1Min,93.61,93.61,93.61,93.61,5
YBAc12,YBAM9,Market Price,2006-08-14T23:50:00.000000000Z,+10,Intraday 1Min,93.51,93.51,93.51,93.51,2
YBAc12,YBAM9,Market Price,2006-08-15T00:05:00.000000000Z,+10,Intraday 1Min,93.51,93.51,93.51,93.51,2
YBAc12,YBAM9,Market Price,2006-08-15T04:36:00.000000000Z,+10,Intraday 1Min,93.5,93.5,93.5,93.5,4
YBAc12,YBAM9,Market Price,2006-08-15T05:19:00.000000000Z,+10,Intraday 1Min,93.5,93.5,93.5,93.5,3
YBAc12,YBAM9,Market Price,2006-08-15T23:02:00.000000000Z,+10,Intraday 1Min,93.53,93.53,93.53,93.53,1
YBAc12,YBAM9,Market Price,2006-08-16T03:28:00.000000000Z,+10,Intraday 1Min,93.55,93.55,93.55,93.55,3
YBAc12,YBAM9,Market Price,2006-08-16T23:56:00.000000000Z,+10,Intraday 1Min,93.61,93.61,93.61,93.61,1
YBAc12,YBAM9,Market Price,2006-08-17T05:40:00.000000000Z,+10,Intraday 1Min,93.62,93.62,93.62,93.62,2
YBAc12,YBAM9,Market Price,2006-08-21T06:25:00.000000000Z,+10,Intraday 1Min,93.69,93.69,93.69,93.69,3
YBAc12,YBAM9,Market Price,2006-08-23T06:17:00.000000000Z,+10,Intraday 1Min,93.67,93.67,93.67,93.67,3
YBAc12,YBAM9,Market Price,2006-08-23T06:21:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,3
YBAc12,YBAM9,Market Price,2006-08-23T06:25:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,3
YBAc12,YBAM9,Market Price,2006-08-23T06:28:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,1
YBAc12,YBAM9,Market Price,2006-08-24T06:29:00.000000000Z,+10,Intraday 1Min,93.69,93.69,93.69,93.69,3
YBAc12,YBAM9,Market Price,2006-08-29T06:29:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,2
YBAc12,YBAM9,Market Price,2006-08-31T06:29:00.000000000Z,+10,Intraday 1Min,93.76,93.76,93.76,93.76,8
YBAc12,YBAU9,Market Price,2006-09-13T00:37:00.000000000Z,+10,Intraday 1Min,93.74,93.74,93.74,93.74,50
YBAc12,YBAU9,Market Price,2006-09-14T06:24:00.000000000Z,+10,Intraday 1Min,93.75,93.75,93.75,93.75,1
YBAc12,YBAU9,Market Price,2006-09-14T06:29:00.000000000Z,+10,Intraday 1Min,93.74,93.74,93.74,93.74,1
YBAc12,YBAU9,Market Price,2006-09-22T06:29:00.000000000Z,+10,Intraday 1Min,93.88,93.88,93.88,93.88,2
YBAc12,YBAU9,Market Price,2006-09-27T05:51:00.000000000Z,+10,Intraday 1Min,93.91,93.91,93.91,93.91,5
YBAc12,YBAU9,Market Price,2006-10-12T05:45:00.000000000Z,+10,Intraday 1Min,93.68,93.68,93.68,93.68,100
YBAc12,YBAU9,Market Price,2006-11-02T20:00:00.000000000Z,+11,Intraday 1Min,93.74,93.74,93.74,93.74,1
YBAc12,YBAU9,Market Price,2006-11-05T21:47:00.000000000Z,+11,Intraday 1Min,93.65,93.65,93.65,93.65,2
YBAc12,YBAU9,Market Price,2006-11-05T21:49:00.000000000Z,+11,Intraday 1Min,93.65,93.65,93.65,93.65,2
YBAc12,YBAU9,Market Price,2006-11-06T05:00:00.000000000Z,+11,Intraday 1Min,93.65,93.65,93.65,93.65,1
YBAc12,YBAU9,Market Price,2006-11-06T05:23:00.000000000Z,+11,Intraday 1Min,93.64,93.64,93.64,93.64,4
YBAc12,YBAU9,Market Price,2006-11-06T05:27:00.000000000Z,+11,Intraday 1Min,93.64,93.64,93.64,93.64,1
YBAc12,YBAU9,Market Price,2006-11-06T05:28:00.000000000Z,+11,Intraday 1Min,93.64,93.64,93.64,93.64,3
YBAc12,YBAU9,Market Price,2006-11-06T05:29:00.000000000Z,+11,Intraday 1Min,93.64,93.64,93.64,93.64,3
YBAc12,YBAU9,Market Price,2006-12-04T21:34:00.000000000Z,+11,Intraday 1Min,93.91,93.91,93.91,93.91,1
YBAc12,YBAU9,Market Price,2006-12-04T21:44:00.000000000Z,+11,Intraday 1Min,93.92,93.92,93.92,93.92,1
YBAc12,YBAU9,Market Price,2006-12-05T01:30:00.000000000Z,+11,Intraday 1Min,93.94,93.94,93.94,93.94,1
YBAc12,YBAU9,Market Price,2006-12-05T04:04:00.000000000Z,+11,Intraday 1Min,93.93,93.93,93.93,93.93,2
YBAc12,YBAU9,Market Price,2006-12-05T04:51:00.000000000Z,+11,Intraday 1Min,93.93,93.93,93.93,93.93,1
YBAc12,YBAU9,Market Price,2006-12-05T04:52:00.000000000Z,+11,Intraday 1Min,93.93,93.93,93.93,93.93,1
YBAc12,YBAU9,Market Price,2006-12-05T04:55:00.000000000Z,+11,Intraday 1Min,93.92,93.92,93.92,93.92,100
YBAc12,YBAU9,Market Price,2006-12-06T00:46:00.000000000Z,+11,Intraday 1Min,93.9,93.9,93.9,93.9,3
YBAc12,YBAZ9,Market Price,2007-01-18T05:29:00.000000000Z,+11,Intraday 1Min,93.52,93.52,93.52,93.52,2
YBAc12,YBAZ9,Market Price,2007-02-14T16:36:00.000000000Z,+11,Intraday 1Min,93.6,93.6,93.6,93.6,10
YBAc12,YBAZ9,Market Price,2007-02-14T19:49:00.000000000Z,+11,Intraday 1Min,93.61,93.61,93.61,93.61,3
YBAc12,YBAZ9,Market Price,2007-03-02T01:03:00.000000000Z,+11,Intraday 1Min,93.69,93.69,93.69,93.69,100
YBAc12,YBAZ9,Market Price,2007-03-02T01:08:00.000000000Z,+11,Intraday 1Min,93.69,93.69,93.69,93.69,100
YBAc12,YBAZ9,Market Price,2007-03-05T05:06:00.000000000Z,+11,Intraday 1Min,93.8,93.8,93.8,93.8,100
YBAc12,YBAZ9,Market Price,2007-03-05T05:21:00.000000000Z,+11,Intraday 1Min,93.78,93.78,93.78,93.78,1
YBAc12,YBAZ9,Market Price,2007-03-05T05:27:00.000000000Z,+11,Intraday 1Min,93.78,93.78,93.78,93.78,1
YBAc12,YBAH0,Market Price,2007-03-16T04:19:00.000000000Z,+11,Intraday 1Min,93.55,93.55,93.55,93.55,1
YBAc12,YBAH0,Market Price,2007-04-04T05:57:00.000000000Z,+10,Intraday 1Min,93.48,93.48,93.48,93.48,2
YBAc12,YBAM0,Market Price,2007-06-22T05:54:00.000000000Z,+10,Intraday 1Min,93.03,93.03,93.03,93.03,1
YBAc12,YBAM0,Market Price,2007-06-28T05:29:00.000000000Z,+10,Intraday 1Min,93.01,93.01,93.01,93.01,1
YBAc12,YBAM0,Market Price,2007-07-02T07:21:00.000000000Z,+10,Intraday 1Min,92.98,92.98,92.98,92.98,1
YBAc12,YBAM0,Market Price,2007-07-09T06:03:00.000000000Z,+10,Intraday 1Min,92.89,92.89,92.89,92.89,1
YBAc12,YBAM0,Market Price,2007-07-25T01:31:00.000000000Z,+10,Intraday 1Min,93.07,93.07,93.06,93.06,4
YBAc12,YBAM0,Market Price,2007-07-26T11:19:00.000000000Z,+10,Intraday 1Min,92.95,92.95,92.95,92.95,1
YBAc12,YBAM0,Market Price,2007-08-07T05:25:00.000000000Z,+10,Intraday 1Min,93.03,93.03,93.03,93.03,1
YBAc12,YBAM0,Market Price,2007-08-14T00:32:00.000000000Z,+10,Intraday 1Min,93.09,93.09,93.09,93.09,1
YBAc12,YBAM0,Market Price,2007-08-16T16:08:00.000000000Z,+10,Intraday 1Min,93.27,93.27,93.27,93.27,1
YBAc12,YBAM0,Market Price,2007-08-21T22:55:00.000000000Z,+10,Intraday 1Min,93.28,93.28,93.28,93.28,1
YBAc12,YBAM0,Market Price,2007-08-21T22:56:00.000000000Z,+10,Intraday 1Min,93.26,93.26,93.26,93.26,1
YBAc12,YBAM0,Market Price,2007-09-10T02:16:00.000000000Z,+10,Intraday 1Min,93.26,93.26,93.26,93.26,1
YBAc12,YBAM0,Market Price,2007-09-10T06:14:00.000000000Z,+10,Intraday 1Min,93.25,93.25,93.25,93.25,1
YBAc12,YBAM0,Market Price,2007-09-12T05:54:00.000000000Z,+10,Intraday 1Min,93.21,93.21,93.21,93.21,1
YBAc12,YBAM0,Market Price,2007-09-12T05:58:00.000000000Z,+10,Intraday 1Min,93.21,93.21,93.21,93.21,1
YBAc12,YBAU0,Market Price,2007-09-13T05:22:00.000000000Z,+10,Intraday 1Min,93.21,93.21,93.21,93.21,1
YBAc12,YBAU0,Market Price,2007-09-14T03:00:00.000000000Z,+10,Intraday 1Min,93.19,93.19,93.19,93.19,1
YBAc12,YBAU0,Market Price,2007-09-17T05:23:00.000000000Z,+10,Intraday 1Min,93.21,93.21,93.21,93.21,1
YBAc12,YBAU0,Market Price,2007-09-20T04:59:00.000000000Z,+10,Intraday 1Min,93.12,93.12,93.12,93.12,1
YBAc12,YBAU0,Market Price,2007-09-28T00:05:00.000000000Z,+10,Intraday 1Min,93.03,93.03,93.03,93.03,1
YBAc12,YBAU0,Market Price,2007-10-29T03:24:00.000000000Z,+11,Intraday 1Min,92.84,92.84,92.84,92.84,1
YBAc12,YBAU0,Market Price,2007-10-29T04:00:00.000000000Z,+11,Intraday 1Min,92.85,92.85,92.85,92.85,1
YBAc12,YBAU0,Market Price,2007-11-07T22:17:00.000000000Z,+11,Intraday 1Min,92.57,92.57,92.57,92.57,3
YBAc12,YBAU0,Market Price,2007-11-15T05:09:00.000000000Z,+11,Intraday 1Min,92.5,92.5,92.5,92.5,2
YBAc12,YBAU0,Market Price,2007-11-20T04:27:00.000000000Z,+11,Intraday 1Min,92.56,92.56,92.56,92.56,1
YBAc12,YBAU0,Market Price,2007-12-11T23:43:00.000000000Z,+11,Intraday 1Min,92.62,92.62,92.62,92.62,4
YBAc12,YBAZ0,Market Price,2008-02-04T22:18:00.000000000Z,+11,Intraday 1Min,92.55,92.55,92.55,92.55,1
YBAc12,YBAZ0,Market Price,2008-02-07T22:13:00.000000000Z,+11,Intraday 1Min,92.63,92.63,92.63,92.63,1
YBAc12,YBAZ0,Market Price,2008-02-11T23:03:00.000000000Z,+11,Intraday 1Min,92.43,92.43,92.43,92.43,1
YBAc12,YBAZ0,Market Price,2008-02-12T05:09:00.000000000Z,+11,Intraday 1Min,92.45,92.45,92.45,92.45,1
YBAc12,YBAZ0,Market Price,2008-02-13T21:39:00.000000000Z,+11,Intraday 1Min,92.42,92.42,92.42,92.42,1
YBAc12,YBAZ0,Market Price,2008-02-13T21:53:00.000000000Z,+11,Intraday 1Min,92.42,92.42,92.42,92.42,1
YBAc12,YBAZ0,Market Price,2008-02-17T23:39:00.000000000Z,+11,Intraday 1Min,92.32,92.32,92.32,92.32,50
YBAc12,YBAZ0,Market Price,2008-02-18T23:15:00.000000000Z,+11,Intraday 1Min,92.23,92.23,92.23,92.23,50
YBAc12,YBAZ0,Market Price,2008-02-19T00:03:00.000000000Z,+11,Intraday 1Min,92.22,92.22,92.22,92.22,50
YBAc12,YBAZ0,Market Price,2008-02-20T02:53:00.000000000Z,+11,Intraday 1Min,92.16,92.16,92.16,92.16,10
YBAc12,YBAZ0,Market Price,2008-02-20T03:56:00.000000000Z,+11,Intraday 1Min,92.22,92.22,92.22,92.22,10
YBAc12,YBAZ0,Market Price,2008-02-20T23:08:00.000000000Z,+11,Intraday 1Min,92.27,92.27,92.27,92.27,10
YBAc12,YBAZ0,Market Price,2008-02-21T00:51:00.000000000Z,+11,Intraday 1Min,92.3,92.3,92.3,92.3,10
YBAc12,YBAZ0,Market Price,2008-02-25T04:43:00.000000000Z,+11,Intraday 1Min,92.24,92.24,92.24,92.24,50
YBAc12,YBAZ0,Market Price,2008-02-25T05:29:00.000000000Z,+11,Intraday 1Min,92.23,92.23,92.23,92.23,50
YBAc12,YBAZ0,Market Price,2008-02-27T05:28:00.000000000Z,+11,Intraday 1Min,92.23,92.23,92.23,92.23,25
YBAc12,YBAZ0,Market Price,2008-02-27T05:29:00.000000000Z,+11,Intraday 1Min,92.23,92.23,92.23,92.23,25
YBAc12,YBAZ0,Market Price,2008-02-28T05:29:00.000000000Z,+11,Intraday 1Min,92.23,92.25,92.23,92.25,10
YBAc12,YBAZ0,Market Price,2008-03-04T00:45:00.000000000Z,+11,Intraday 1Min,92.5,92.5,92.5,92.5,10
YBAc12,YBAZ0,Market Price,2008-03-06T21:36:00.000000000Z,+11,Intraday 1Min,92.71,92.71,92.71,92.71,5
YBAc12,YBAZ0,Market Price,2008-03-09T22:52:00.000000000Z,+11,Intraday 1Min,92.73,92.73,92.73,92.73,10
YBAc12,YBAZ0,Market Price,2008-03-09T22:59:00.000000000Z,+11,Intraday 1Min,92.73,92.73,92.73,92.73,50
YBAc12,YBAZ0,Market Price,2008-03-09T23:09:00.000000000Z,+11,Intraday 1Min,92.73,92.73,92.73,92.73,50
YBAc12,YBAZ0,Market Price,2008-03-10T04:08:00.000000000Z,+11,Intraday 1Min,92.58,92.58,92.58,92.58,1
YBAc12,YBAZ0,Market Price,2008-03-10T05:29:00.000000000Z,+11,Intraday 1Min,92.57,92.58,92.57,92.58,11
YBAc12,YBAZ0,Market Price,2008-03-11T02:27:00.000000000Z,+11,Intraday 1Min,92.66,92.66,92.66,92.66,2
YBAc12,YBAZ0,Market Price,2008-03-11T04:58:00.000000000Z,+11,Intraday 1Min,92.64,92.64,92.64,92.64,4
YBAc12,YBAZ0,Market Price,2008-03-11T05:29:00.000000000Z,+11,Intraday 1Min,92.66,92.66,92.66,92.66,20
YBAc12,YBAZ0,Market Price,2008-03-12T23:51:00.000000000Z,+11,Intraday 1Min,92.66,92.66,92.66,92.66,1
YBAc12,YBAH1,Market Price,2008-03-17T23:36:00.000000000Z,+11,Intraday 1Min,92.8,92.8,92.8,92.8,10
YBAc12,YBAH1,Market Price,2008-04-01T04:10:00.000000000Z,+11,Intraday 1Min,92.99,92.99,92.99,92.99,5
YBAc12,YBAH1,Market Price,2008-04-08T04:02:00.000000000Z,+10,Intraday 1Min,92.9,92.9,92.9,92.9,5
YBAc12,YBAH1,Market Price,2008-04-09T22:46:00.000000000Z,+10,Intraday 1Min,92.91,92.91,92.91,92.91,1
YBAc12,YBAH1,Market Price,2008-04-17T06:29:00.000000000Z,+10,Intraday 1Min,92.8,92.81,92.8,92.81,2
YBAc12,YBAH1,Market Price,2008-04-23T04:15:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,1
YBAc12,YBAH1,Market Price,2008-04-24T06:27:00.000000000Z,+10,Intraday 1Min,92.55,92.55,92.55,92.55,12
YBAc12,YBAH1,Market Price,2008-05-14T00:02:00.000000000Z,+10,Intraday 1Min,92.9,92.9,92.9,92.9,10
YBAc12,YBAH1,Market Price,2008-05-14T00:03:00.000000000Z,+10,Intraday 1Min,92.91,92.91,92.91,92.91,20
YBAc12,YBAH1,Market Price,2008-05-19T07:37:00.000000000Z,+10,Intraday 1Min,92.82,92.82,92.82,92.82,30
YBAc12,YBAH1,Market Price,2008-05-30T04:59:00.000000000Z,+10,Intraday 1Min,92.6,92.6,92.6,92.6,10
YBAc12,YBAH1,Market Price,2008-05-30T05:09:00.000000000Z,+10,Intraday 1Min,92.6,92.6,92.6,92.6,10
YBAc12,YBAH1,Market Price,2008-05-30T05:11:00.000000000Z,+10,Intraday 1Min,92.6,92.6,92.6,92.6,20
YBAc12,YBAH1,Market Price,2008-06-02T01:10:00.000000000Z,+10,Intraday 1Min,92.59,92.59,92.59,92.59,4
YBAc12,YBAH1,Market Price,2008-06-02T23:26:00.000000000Z,+10,Intraday 1Min,92.62,92.62,92.62,92.62,17
YBAc12,YBAH1,Market Price,2008-06-04T05:33:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,10
YBAc12,YBAH1,Market Price,2008-06-05T05:42:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,40
YBAc12,YBAH1,Market Price,2008-06-06T01:10:00.000000000Z,+10,Intraday 1Min,92.38,92.38,92.38,92.38,10
YBAc12,YBAH1,Market Price,2008-06-06T01:20:00.000000000Z,+10,Intraday 1Min,92.38,92.38,92.38,92.38,10
YBAc12,YBAH1,Market Price,2008-06-06T01:59:00.000000000Z,+10,Intraday 1Min,92.37,92.37,92.37,92.37,10
YBAc12,YBAH1,Market Price,2008-06-06T02:26:00.000000000Z,+10,Intraday 1Min,92.36,92.36,92.36,92.36,10
YBAc12,YBAH1,Market Price,2008-06-06T02:37:00.000000000Z,+10,Intraday 1Min,92.37,92.37,92.37,92.37,10
YBAc12,YBAH1,Market Price,2008-06-06T03:03:00.000000000Z,+10,Intraday 1Min,92.38,92.38,92.38,92.38,10
YBAc12,YBAH1,Market Price,2008-06-06T06:24:00.000000000Z,+10,Intraday 1Min,92.35,92.35,92.35,92.35,50
YBAc12,YBAH1,Market Price,2008-06-06T06:29:00.000000000Z,+10,Intraday 1Min,92.35,92.35,92.34,92.34,150
YBAc12,YBAH1,Market Price,2008-06-10T00:16:00.000000000Z,+10,Intraday 1Min,92.15,92.15,92.15,92.15,100
YBAc12,YBAH1,Market Price,2008-06-10T00:51:00.000000000Z,+10,Intraday 1Min,91.98,91.98,91.98,91.98,10
YBAc12,YBAH1,Market Price,2008-06-10T00:52:00.000000000Z,+10,Intraday 1Min,92.01,92.01,92.01,92.01,10
YBAc12,YBAH1,Market Price,2008-06-10T01:10:00.000000000Z,+10,Intraday 1Min,92.01,92.02,92.01,92.02,20
YBAc12,YBAH1,Market Price,2008-06-10T01:19:00.000000000Z,+10,Intraday 1Min,92.03,92.03,92.03,92.03,10
YBAc12,YBAH1,Market Price,2008-06-10T04:10:00.000000000Z,+10,Intraday 1Min,92,92,92,92,10
YBAc12,YBAH1,Market Price,2008-06-10T05:28:00.000000000Z,+10,Intraday 1Min,91.96,91.96,91.96,91.96,10
YBAc12,YBAH1,Market Price,2008-06-11T00:06:00.000000000Z,+10,Intraday 1Min,91.98,91.98,91.98,91.98,10
YBAc12,YBAH1,Market Price,2008-06-11T00:49:00.000000000Z,+10,Intraday 1Min,92.02,92.02,92.02,92.02,4
YBAc12,YBAH1,Market Price,2008-06-11T04:44:00.000000000Z,+10,Intraday 1Min,92.02,92.02,92.02,92.02,6
YBAc12,YBAH1,Market Price,2008-06-11T05:56:00.000000000Z,+10,Intraday 1Min,92,92,92,92,20
YBAc12,YBAH1,Market Price,2008-06-11T06:11:00.000000000Z,+10,Intraday 1Min,92.01,92.01,92.01,92.01,20
YBAc12,YBAH1,Market Price,2008-06-11T06:19:00.000000000Z,+10,Intraday 1Min,92.01,92.02,92.01,92.02,100
YBAc12,YBAH1,Market Price,2008-06-11T06:28:00.000000000Z,+10,Intraday 1Min,92.02,92.02,92.02,92.02,30
YBAc12,YBAH1,Market Price,2008-06-11T06:29:00.000000000Z,+10,Intraday 1Min,92.01,92.01,92.01,92.01,10
YBAc12,YBAH1,Market Price,2008-06-11T23:18:00.000000000Z,+10,Intraday 1Min,92.17,92.17,92.17,92.17,1
YBAc12,YBAH1,Market Price,2008-06-11T23:53:00.000000000Z,+10,Intraday 1Min,92.16,92.16,92.16,92.16,1
YBAc12,YBAH1,Market Price,2008-06-12T00:09:00.000000000Z,+10,Intraday 1Min,92.15,92.15,92.15,92.15,8
YBAc12,YBAH1,Market Price,2008-06-12T01:31:00.000000000Z,+10,Intraday 1Min,92.31,92.31,92.31,92.31,17
YBAc12,YBAH1,Market Price,2008-06-12T02:00:00.000000000Z,+10,Intraday 1Min,92.27,92.27,92.27,92.27,1
YBAc12,YBAM1,Market Price,2008-06-17T01:31:00.000000000Z,+10,Intraday 1Min,92.37,92.37,92.37,92.37,9
YBAc12,YBAM1,Market Price,2008-06-17T01:32:00.000000000Z,+10,Intraday 1Min,92.36,92.36,92.36,92.36,21
YBAc12,YBAM1,Market Price,2008-06-17T01:44:00.000000000Z,+10,Intraday 1Min,92.38,92.38,92.38,92.38,1
YBAc12,YBAM1,Market Price,2008-06-17T02:05:00.000000000Z,+10,Intraday 1Min,92.38,92.38,92.38,92.38,1
YBAc12,YBAM1,Market Price,2008-06-17T02:13:00.000000000Z,+10,Intraday 1Min,92.38,92.38,92.38,92.38,10
YBAc12,YBAM1,Market Price,2008-06-19T06:29:00.000000000Z,+10,Intraday 1Min,92.31,92.31,92.31,92.31,1
YBAc12,YBAM1,Market Price,2008-06-19T23:51:00.000000000Z,+10,Intraday 1Min,92.24,92.24,92.24,92.24,1
YBAc12,YBAM1,Market Price,2008-06-20T00:31:00.000000000Z,+10,Intraday 1Min,92.27,92.27,92.27,92.27,20
YBAc12,YBAM1,Market Price,2008-06-20T06:29:00.000000000Z,+10,Intraday 1Min,92.19,92.19,92.19,92.19,50
YBAc12,YBAM1,Market Price,2008-06-23T06:20:00.000000000Z,+10,Intraday 1Min,92.23,92.23,92.23,92.23,1
YBAc12,YBAM1,Market Price,2008-06-23T06:24:00.000000000Z,+10,Intraday 1Min,92.22,92.22,92.22,92.22,10
YBAc12,YBAM1,Market Price,2008-06-23T06:27:00.000000000Z,+10,Intraday 1Min,92.24,92.24,92.24,92.24,1
YBAc12,YBAM1,Market Price,2008-06-23T06:28:00.000000000Z,+10,Intraday 1Min,92.24,92.24,92.24,92.24,5
YBAc12,YBAM1,Market Price,2008-06-23T06:29:00.000000000Z,+10,Intraday 1Min,92.24,92.24,92.24,92.24,4
YBAc12,YBAM1,Market Price,2008-06-24T02:22:00.000000000Z,+10,Intraday 1Min,92.26,92.26,92.26,92.26,2
YBAc12,YBAM1,Market Price,2008-06-24T02:25:00.000000000Z,+10,Intraday 1Min,92.27,92.27,92.27,92.27,1
YBAc12,YBAM1,Market Price,2008-06-24T06:29:00.000000000Z,+10,Intraday 1Min,92.24,92.24,92.24,92.24,5
YBAc12,YBAM1,Market Price,2008-06-24T22:53:00.000000000Z,+10,Intraday 1Min,92.32,92.32,92.32,92.32,2
YBAc12,YBAM1,Market Price,2008-06-24T22:57:00.000000000Z,+10,Intraday 1Min,92.33,92.33,92.33,92.33,1
YBAc12,YBAM1,Market Price,2008-06-24T23:03:00.000000000Z,+10,Intraday 1Min,92.33,92.33,92.33,92.33,7
YBAc12,YBAM1,Market Price,2008-06-25T00:18:00.000000000Z,+10,Intraday 1Min,92.33,92.33,92.33,92.33,20
YBAc12,YBAM1,Market Price,2008-06-26T04:09:00.000000000Z,+10,Intraday 1Min,92.35,92.35,92.35,92.35,10
YBAc12,YBAM1,Market Price,2008-06-26T04:55:00.000000000Z,+10,Intraday 1Min,92.34,92.34,92.34,92.34,10
YBAc12,YBAM1,Market Price,2008-06-26T06:29:00.000000000Z,+10,Intraday 1Min,92.35,92.35,92.35,92.35,60
YBAc12,YBAM1,Market Price,2008-06-27T00:09:00.000000000Z,+10,Intraday 1Min,92.43,92.43,92.43,92.43,1
YBAc12,YBAM1,Market Price,2008-06-27T00:44:00.000000000Z,+10,Intraday 1Min,92.45,92.45,92.45,92.45,10
YBAc12,YBAM1,Market Price,2008-07-01T02:54:00.000000000Z,+10,Intraday 1Min,92.37,92.37,92.37,92.37,1
YBAc12,YBAM1,Market Price,2008-07-01T04:17:00.000000000Z,+10,Intraday 1Min,92.36,92.36,92.36,92.36,1
YBAc12,YBAM1,Market Price,2008-07-07T06:29:00.000000000Z,+10,Intraday 1Min,92.47,92.47,92.47,92.47,10
YBAc12,YBAM1,Market Price,2008-07-08T00:09:00.000000000Z,+10,Intraday 1Min,92.5,92.5,92.5,92.5,1
YBAc12,YBAM1,Market Price,2008-07-08T03:54:00.000000000Z,+10,Intraday 1Min,92.5,92.5,92.5,92.5,9
YBAc12,YBAM1,Market Price,2008-07-08T04:14:00.000000000Z,+10,Intraday 1Min,92.51,92.51,92.51,92.51,10
YBAc12,YBAM1,Market Price,2008-07-13T23:11:00.000000000Z,+10,Intraday 1Min,92.56,92.56,92.56,92.56,10
YBAc12,YBAM1,Market Price,2008-07-13T23:21:00.000000000Z,+10,Intraday 1Min,92.56,92.56,92.56,92.56,1
YBAc12,YBAM1,Market Price,2008-07-13T23:35:00.000000000Z,+10,Intraday 1Min,92.57,92.57,92.57,92.57,25
YBAc12,YBAM1,Market Price,2008-07-15T02:22:00.000000000Z,+10,Intraday 1Min,92.63,92.63,92.63,92.63,25
YBAc12,YBAM1,Market Price,2008-07-16T00:02:00.000000000Z,+10,Intraday 1Min,92.61,92.61,92.61,92.61,1
YBAc12,YBAM1,Market Price,2008-07-16T00:03:00.000000000Z,+10,Intraday 1Min,92.61,92.61,92.61,92.61,9
YBAc12,YBAM1,Market Price,2008-07-16T00:14:00.000000000Z,+10,Intraday 1Min,92.61,92.61,92.61,92.61,1
YBAc12,YBAM1,Market Price,2008-07-16T00:49:00.000000000Z,+10,Intraday 1Min,92.61,92.61,92.61,92.61,9
YBAc12,YBAM1,Market Price,2008-07-16T03:52:00.000000000Z,+10,Intraday 1Min,92.68,92.69,92.68,92.69,14
YBAc12,YBAM1,Market Price,2008-07-16T04:25:00.000000000Z,+10,Intraday 1Min,92.7,92.7,92.7,92.7,10
YBAc12,YBAM1,Market Price,2008-07-16T04:33:00.000000000Z,+10,Intraday 1Min,92.71,92.71,92.71,92.71,10
YBAc12,YBAM1,Market Price,2008-07-22T04:08:00.000000000Z,+10,Intraday 1Min,92.56,92.56,92.56,92.56,5
YBAc12,YBAM1,Market Price,2008-07-22T06:29:00.000000000Z,+10,Intraday 1Min,92.53,92.53,92.53,92.53,5
YBAc12,YBAM1,Market Price,2008-07-23T01:30:00.000000000Z,+10,Intraday 1Min,92.45,92.45,92.45,92.45,10
YBAc12,YBAM1,Market Price,2008-07-29T06:02:00.000000000Z,+10,Intraday 1Min,92.77,92.77,92.77,92.77,30
