#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
YBAc10,YBAH0,Market Price,2017-11-09T22:48:00.000000000Z,+11,Intraday 1Min,97.67,97.67,97.67,97.67,10
YBAc10,YBAH0,Market Price,2017-11-09T23:08:00.000000000Z,+11,Intraday 1Min,97.67,97.67,97.67,97.67,23
YBAc10,YBAH0,Market Price,2017-11-13T00:24:00.000000000Z,+11,Intraday 1Min,97.69,97.69,97.69,97.69,2
YBAc10,YBAH0,Market Price,2017-11-13T07:08:00.000000000Z,+11,Intraday 1Min,97.71,97.71,97.71,97.71,3
YBAc10,YBAH0,Market Price,2017-11-20T01:03:00.000000000Z,+11,Intraday 1Min,97.74,97.74,97.74,97.74,210
YBAc10,YBAH0,Market Price,2017-11-20T04:26:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,1
YBAc10,YBAH0,Market Price,2017-11-20T05:29:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,45
YBAc10,YBAH0,Market Price,2017-11-20T15:25:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,16
YBAc10,YBAH0,Market Price,2017-11-21T09:10:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,1
YBAc10,YBAH0,Market Price,2017-11-22T07:33:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,16
YBAc10,YBAH0,Market Price,2017-11-22T10:55:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,111
YBAc10,YBAH0,Market Price,2017-11-22T22:08:00.000000000Z,+11,Intraday 1Min,97.78,97.78,97.78,97.78,100
YBAc10,YBAH0,Market Price,2017-11-23T01:01:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,3
YBAc10,YBAH0,Market Price,2017-11-23T01:22:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,2
YBAc10,YBAH0,Market Price,2017-11-23T01:36:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,4
YBAc10,YBAH0,Market Price,2017-11-24T07:28:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,4
YBAc10,YBAH0,Market Price,2017-11-24T15:11:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,42
YBAc10,YBAH0,Market Price,2017-11-24T18:26:00.000000000Z,+11,Intraday 1Min,97.78,97.78,97.78,97.78,9
YBAc10,YBAH0,Market Price,2017-11-27T11:56:00.000000000Z,+11,Intraday 1Min,97.78,97.78,97.78,97.78,20
YBAc10,YBAH0,Market Price,2017-11-27T23:08:00.000000000Z,+11,Intraday 1Min,97.8,97.8,97.8,97.8,156
YBAc10,YBAH0,Market Price,2017-11-27T23:54:00.000000000Z,+11,Intraday 1Min,97.8,97.8,97.8,97.8,164
YBAc10,YBAH0,Market Price,2017-11-28T00:18:00.000000000Z,+11,Intraday 1Min,97.82,97.82,97.82,97.82,10
YBAc10,YBAH0,Market Price,2017-11-28T00:27:00.000000000Z,+11,Intraday 1Min,97.82,97.82,97.82,97.82,3
YBAc10,YBAH0,Market Price,2017-11-28T00:43:00.000000000Z,+11,Intraday 1Min,97.83,97.83,97.83,97.83,3
YBAc10,YBAH0,Market Price,2017-11-28T03:05:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,5
YBAc10,YBAH0,Market Price,2017-11-28T03:10:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,5
YBAc10,YBAH0,Market Price,2017-11-28T03:17:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,17
YBAc10,YBAH0,Market Price,2017-11-28T03:31:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,1
YBAc10,YBAH0,Market Price,2017-11-28T05:21:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,7
YBAc10,YBAH0,Market Price,2017-11-28T05:28:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,4
YBAc10,YBAH0,Market Price,2017-11-28T06:21:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,3
YBAc10,YBAH0,Market Price,2017-11-28T08:50:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,10
YBAc10,YBAH0,Market Price,2017-11-28T22:37:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,5
YBAc10,YBAH0,Market Price,2017-11-29T00:40:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,800
YBAc10,YBAH0,Market Price,2017-11-29T00:41:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,100
YBAc10,YBAH0,Market Price,2017-11-29T00:43:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,100
YBAc10,YBAH0,Market Price,2017-11-29T01:26:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,50
YBAc10,YBAH0,Market Price,2017-11-29T03:18:00.000000000Z,+11,Intraday 1Min,97.82,97.82,97.82,97.82,250
YBAc10,YBAH0,Market Price,2017-11-29T03:19:00.000000000Z,+11,Intraday 1Min,97.82,97.82,97.82,97.82,5
YBAc10,YBAH0,Market Price,2017-11-29T03:20:00.000000000Z,+11,Intraday 1Min,97.82,97.82,97.82,97.82,45
YBAc10,YBAH0,Market Price,2017-11-29T04:53:00.000000000Z,+11,Intraday 1Min,97.82,97.82,97.82,97.82,200
YBAc10,YBAH0,Market Price,2017-11-29T05:22:00.000000000Z,+11,Intraday 1Min,97.82,97.82,97.82,97.82,1
YBAc10,YBAH0,Market Price,2017-11-29T07:24:00.000000000Z,+11,Intraday 1Min,97.83,97.83,97.83,97.83,1
YBAc10,YBAH0,Market Price,2017-11-29T12:03:00.000000000Z,+11,Intraday 1Min,97.82,97.82,97.82,97.82,373
YBAc10,YBAH0,Market Price,2017-11-29T12:50:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,45
YBAc10,YBAH0,Market Price,2017-11-29T12:51:00.000000000Z,+11,Intraday 1Min,97.81,97.81,97.81,97.81,7
YBAc10,YBAH0,Market Price,2017-11-29T13:45:00.000000000Z,+11,Intraday 1Min,97.8,97.8,97.8,97.8,9
YBAc10,YBAH0,Market Price,2017-11-29T19:06:00.000000000Z,+11,Intraday 1Min,97.8,97.8,97.8,97.8,5
YBAc10,YBAH0,Market Price,2017-11-30T03:44:00.000000000Z,+11,Intraday 1Min,97.79,97.79,97.79,97.79,2
YBAc10,YBAH0,Market Price,2017-11-30T06:44:00.000000000Z,+11,Intraday 1Min,97.79,97.79,97.79,97.79,1
YBAc10,YBAH0,Market Price,2017-11-30T08:13:00.000000000Z,+11,Intraday 1Min,97.79,97.79,97.79,97.79,100
YBAc10,YBAH0,Market Price,2017-11-30T09:08:00.000000000Z,+11,Intraday 1Min,97.78,97.78,97.78,97.78,4
YBAc10,YBAH0,Market Price,2017-11-30T10:52:00.000000000Z,+11,Intraday 1Min,97.79,97.79,97.79,97.79,1
YBAc10,YBAH0,Market Price,2017-11-30T11:51:00.000000000Z,+11,Intraday 1Min,97.8,97.8,97.8,97.8,4
YBAc10,YBAH0,Market Price,2017-11-30T18:17:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,25
YBAc10,YBAH0,Market Price,2017-12-01T05:25:00.000000000Z,+11,Intraday 1Min,97.76,97.76,97.76,97.76,5
YBAc10,YBAH0,Market Price,2017-12-01T06:12:00.000000000Z,+11,Intraday 1Min,97.76,97.76,97.76,97.76,1
YBAc10,YBAH0,Market Price,2017-12-01T08:29:00.000000000Z,+11,Intraday 1Min,97.78,97.78,97.78,97.78,23
YBAc10,YBAH0,Market Price,2017-12-01T14:51:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,7
YBAc10,YBAH0,Market Price,2017-12-03T22:09:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,1
YBAc10,YBAH0,Market Price,2017-12-04T08:02:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,20
YBAc10,YBAH0,Market Price,2017-12-04T08:45:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,44
YBAc10,YBAH0,Market Price,2017-12-04T09:53:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,1
YBAc10,YBAH0,Market Price,2017-12-04T10:36:00.000000000Z,+11,Intraday 1Min,97.74,97.74,97.74,97.74,1
YBAc10,YBAH0,Market Price,2017-12-04T23:24:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,1
YBAc10,YBAH0,Market Price,2017-12-05T02:28:00.000000000Z,+11,Intraday 1Min,97.73,97.73,97.73,97.73,1
YBAc10,YBAH0,Market Price,2017-12-05T03:04:00.000000000Z,+11,Intraday 1Min,97.72,97.72,97.72,97.72,10
YBAc10,YBAH0,Market Price,2017-12-05T10:21:00.000000000Z,+11,Intraday 1Min,97.7,97.7,97.7,97.7,50
YBAc10,YBAH0,Market Price,2017-12-05T11:47:00.000000000Z,+11,Intraday 1Min,97.72,97.72,97.72,97.72,6
YBAc10,YBAH0,Market Price,2017-12-06T00:43:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,122
YBAc10,YBAH0,Market Price,2017-12-06T02:23:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,100
YBAc10,YBAH0,Market Price,2017-12-06T02:24:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,100
YBAc10,YBAH0,Market Price,2017-12-06T02:25:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.74,97.74,3
YBAc10,YBAH0,Market Price,2017-12-06T02:36:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,24
YBAc10,YBAH0,Market Price,2017-12-06T02:55:00.000000000Z,+11,Intraday 1Min,97.76,97.76,97.76,97.76,24
YBAc10,YBAH0,Market Price,2017-12-06T02:56:00.000000000Z,+11,Intraday 1Min,97.76,97.76,97.76,97.76,306
YBAc10,YBAH0,Market Price,2017-12-06T04:04:00.000000000Z,+11,Intraday 1Min,97.76,97.76,97.76,97.76,7
YBAc10,YBAH0,Market Price,2017-12-06T04:38:00.000000000Z,+11,Intraday 1Min,97.78,97.78,97.78,97.78,3
YBAc10,YBAH0,Market Price,2017-12-06T05:10:00.000000000Z,+11,Intraday 1Min,97.76,97.76,97.76,97.76,6
YBAc10,YBAH0,Market Price,2017-12-06T05:29:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,6
YBAc10,YBAH0,Market Price,2017-12-06T08:55:00.000000000Z,+11,Intraday 1Min,97.77,97.77,97.77,97.77,2
YBAc10,YBAH0,Market Price,2017-12-06T12:42:00.000000000Z,+11,Intraday 1Min,97.75,97.75,97.75,97.75,4
YBAc10,YBAM0,Market Price,2017-12-11T04:42:00.000000000Z,+11,Intraday 1Min,97.7,97.7,97.7,97.7,1
YBAc10,YBAM0,Market Price,2017-12-12T03:48:00.000000000Z,+11,Intraday 1Min,97.7,97.7,97.7,97.7,100
YBAc10,YBAM0,Market Price,2017-12-12T19:39:00.000000000Z,+11,Intraday 1Min,97.69,97.69,97.69,97.69,2
YBAc10,YBAM0,Market Price,2017-12-12T21:28:00.000000000Z,+11,Intraday 1Min,97.68,97.68,97.68,97.68,1
YBAc10,YBAM0,Market Price,2017-12-13T03:24:00.000000000Z,+11,Intraday 1Min,97.69,97.69,97.69,97.69,2
YBAc10,YBAM0,Market Price,2017-12-13T07:19:00.000000000Z,+11,Intraday 1Min,97.69,97.69,97.69,97.69,4
YBAc10,YBAM0,Market Price,2017-12-14T01:13:00.000000000Z,+11,Intraday 1Min,97.61,97.61,97.61,97.61,2
YBAc10,YBAM0,Market Price,2017-12-14T02:27:00.000000000Z,+11,Intraday 1Min,97.6,97.6,97.6,97.6,3
YBAc10,YBAM0,Market Price,2017-12-14T02:33:00.000000000Z,+11,Intraday 1Min,97.6,97.6,97.6,97.6,3
YBAc10,YBAM0,Market Price,2017-12-14T03:10:00.000000000Z,+11,Intraday 1Min,97.59,97.59,97.59,97.59,3
YBAc10,YBAM0,Market Price,2017-12-14T04:01:00.000000000Z,+11,Intraday 1Min,97.6,97.6,97.6,97.6,5
YBAc10,YBAM0,Market Price,2017-12-14T04:24:00.000000000Z,+11,Intraday 1Min,97.59,97.59,97.59,97.59,2
YBAc10,YBAM0,Market Price,2017-12-14T04:39:00.000000000Z,+11,Intraday 1Min,97.58,97.58,97.58,97.58,3
YBAc10,YBAM0,Market Price,2017-12-14T04:44:00.000000000Z,+11,Intraday 1Min,97.59,97.59,97.59,97.59,2
YBAc10,YBAM0,Market Price,2017-12-14T05:29:00.000000000Z,+11,Intraday 1Min,97.58,97.58,97.58,97.58,4
YBAc10,YBAM0,Market Price,2017-12-14T09:09:00.000000000Z,+11,Intraday 1Min,97.59,97.59,97.59,97.59,5
YBAc10,YBAM0,Market Price,2017-12-14T21:46:00.000000000Z,+11,Intraday 1Min,97.62,97.62,97.62,97.62,1
YBAc10,YBAM0,Market Price,2017-12-14T21:58:00.000000000Z,+11,Intraday 1Min,97.63,97.63,97.63,97.63,100
YBAc10,YBAM0,Market Price,2017-12-15T00:15:00.000000000Z,+11,Intraday 1Min,97.64,97.64,97.64,97.64,2
YBAc10,YBAM0,Market Price,2017-12-15T01:19:00.000000000Z,+11,Intraday 1Min,97.63,97.63,97.63,97.63,68
YBAc10,YBAM0,Market Price,2017-12-15T01:47:00.000000000Z,+11,Intraday 1Min,97.63,97.63,97.63,97.63,80
YBAc10,YBAM0,Market Price,2017-12-15T01:53:00.000000000Z,+11,Intraday 1Min,97.63,97.63,97.63,97.63,105
YBAc10,YBAM0,Market Price,2017-12-15T16:14:00.000000000Z,+11,Intraday 1Min,97.63,97.63,97.63,97.63,50
YBAc10,YBAM0,Market Price,2017-12-17T22:12:00.000000000Z,+11,Intraday 1Min,97.61,97.61,97.61,97.61,3
YBAc10,YBAM0,Market Price,2017-12-18T00:45:00.000000000Z,+11,Intraday 1Min,97.59,97.59,97.59,97.59,5
YBAc10,YBAM0,Market Price,2017-12-18T03:26:00.000000000Z,+11,Intraday 1Min,97.59,97.59,97.59,97.59,3
YBAc10,YBAM0,Market Price,2017-12-18T04:07:00.000000000Z,+11,Intraday 1Min,97.6,97.6,97.6,97.6,3
YBAc10,YBAM0,Market Price,2017-12-18T13:12:00.000000000Z,+11,Intraday 1Min,97.59,97.59,97.59,97.59,1
YBAc10,YBAM0,Market Price,2017-12-18T22:40:00.000000000Z,+11,Intraday 1Min,97.58,97.58,97.58,97.58,3
YBAc10,YBAM0,Market Price,2017-12-18T22:41:00.000000000Z,+11,Intraday 1Min,97.58,97.58,97.58,97.58,3
YBAc10,YBAM0,Market Price,2017-12-18T22:54:00.000000000Z,+11,Intraday 1Min,97.57,97.57,97.57,97.57,2
YBAc10,YBAM0,Market Price,2017-12-18T23:01:00.000000000Z,+11,Intraday 1Min,97.57,97.57,97.57,97.57,2
YBAc10,YBAM0,Market Price,2017-12-20T09:33:00.000000000Z,+11,Intraday 1Min,97.54,97.54,97.54,97.54,50
YBAc10,YBAM0,Market Price,2017-12-21T00:38:00.000000000Z,+11,Intraday 1Min,97.53,97.53,97.53,97.53,41
YBAc10,YBAM0,Market Price,2017-12-21T00:39:00.000000000Z,+11,Intraday 1Min,97.53,97.53,97.53,97.53,21
YBAc10,YBAM0,Market Price,2017-12-21T00:40:00.000000000Z,+11,Intraday 1Min,97.53,97.53,97.53,97.53,38
YBAc10,YBAM0,Market Price,2017-12-21T00:45:00.000000000Z,+11,Intraday 1Min,97.53,97.53,97.53,97.53,20
YBAc10,YBAM0,Market Price,2017-12-21T00:46:00.000000000Z,+11,Intraday 1Min,97.53,97.53,97.53,97.53,10
YBAc10,YBAM0,Market Price,2017-12-21T23:55:00.000000000Z,+11,Intraday 1Min,97.51,97.51,97.51,97.51,1
YBAc10,YBAM0,Market Price,2017-12-28T05:29:00.000000000Z,+11,Intraday 1Min,97.46,97.46,97.46,97.46,20
YBAc10,YBAM0,Market Price,2017-12-28T13:38:00.000000000Z,+11,Intraday 1Min,97.48,97.48,97.48,97.48,1
YBAc10,YBAM0,Market Price,2018-01-04T05:17:00.000000000Z,+11,Intraday 1Min,97.54,97.54,97.54,97.54,10
YBAc10,YBAM0,Market Price,2018-01-09T21:32:00.000000000Z,+11,Intraday 1Min,97.53,97.53,97.53,97.53,100
YBAc10,YBAM0,Market Price,2018-01-09T21:39:00.000000000Z,+11,Intraday 1Min,97.53,97.53,97.53,97.53,74
YBAc10,YBAM0,Market Price,2018-01-11T01:34:00.000000000Z,+11,Intraday 1Min,97.48,97.48,97.48,97.48,5
YBAc10,YBAM0,Market Price,2018-01-11T10:24:00.000000000Z,+11,Intraday 1Min,97.51,97.51,97.51,97.51,50
YBAc10,YBAM0,Market Price,2018-01-11T19:12:00.000000000Z,+11,Intraday 1Min,97.5,97.5,97.5,97.5,50
YBAc10,YBAM0,Market Price,2018-01-12T01:27:00.000000000Z,+11,Intraday 1Min,97.51,97.51,97.51,97.51,5
YBAc10,YBAM0,Market Price,2018-01-12T03:29:00.000000000Z,+11,Intraday 1Min,97.52,97.52,97.52,97.52,50
YBAc10,YBAM0,Market Price,2018-01-15T05:28:00.000000000Z,+11,Intraday 1Min,97.49,97.49,97.49,97.49,10
YBAc10,YBAM0,Market Price,2018-01-15T22:04:00.000000000Z,+11,Intraday 1Min,97.46,97.46,97.46,97.46,1
YBAc10,YBAM0,Market Price,2018-01-16T05:05:00.000000000Z,+11,Intraday 1Min,97.46,97.46,97.46,97.46,50
YBAc10,YBAM0,Market Price,2018-01-16T08:40:00.000000000Z,+11,Intraday 1Min,97.46,97.46,97.46,97.46,20
YBAc10,YBAM0,Market Price,2018-01-16T08:41:00.000000000Z,+11,Intraday 1Min,97.46,97.46,97.46,97.46,25
YBAc10,YBAM0,Market Price,2018-01-16T23:03:00.000000000Z,+11,Intraday 1Min,97.46,97.46,97.46,97.46,2
YBAc10,YBAM0,Market Price,2018-01-17T00:30:00.000000000Z,+11,Intraday 1Min,97.46,97.46,97.46,97.46,18
YBAc10,YBAM0,Market Price,2018-01-17T03:11:00.000000000Z,+11,Intraday 1Min,97.44,97.44,97.44,97.44,50
YBAc10,YBAM0,Market Price,2018-01-17T05:12:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,10
YBAc10,YBAM0,Market Price,2018-01-17T05:14:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,50
YBAc10,YBAM0,Market Price,2018-01-17T09:17:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,172
YBAc10,YBAM0,Market Price,2018-01-17T09:34:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,5
YBAc10,YBAM0,Market Price,2018-01-17T22:03:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,1
YBAc10,YBAM0,Market Price,2018-01-17T22:05:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,1
YBAc10,YBAM0,Market Price,2018-01-17T23:15:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,5
YBAc10,YBAM0,Market Price,2018-01-17T23:32:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,1
YBAc10,YBAM0,Market Price,2018-01-18T01:31:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,96
YBAc10,YBAM0,Market Price,2018-01-18T09:56:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,100
YBAc10,YBAM0,Market Price,2018-01-18T12:54:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,200
YBAc10,YBAM0,Market Price,2018-01-18T21:52:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,1
YBAc10,YBAM0,Market Price,2018-01-18T23:56:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,3
YBAc10,YBAM0,Market Price,2018-01-19T00:12:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,100
YBAc10,YBAM0,Market Price,2018-01-19T01:27:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,1
YBAc10,YBAM0,Market Price,2018-01-19T05:12:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,5
YBAc10,YBAM0,Market Price,2018-01-19T14:57:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,20
YBAc10,YBAM0,Market Price,2018-01-22T00:11:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,90
YBAc10,YBAM0,Market Price,2018-01-22T00:25:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,10
YBAc10,YBAM0,Market Price,2018-01-22T00:50:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,10
YBAc10,YBAM0,Market Price,2018-01-22T05:22:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,5
YBAc10,YBAM0,Market Price,2018-01-22T08:14:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,568
YBAc10,YBAM0,Market Price,2018-01-23T04:38:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,1
YBAc10,YBAM0,Market Price,2018-01-24T01:06:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,50
YBAc10,YBAM0,Market Price,2018-01-24T01:08:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,50
YBAc10,YBAM0,Market Price,2018-01-24T01:11:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,100
YBAc10,YBAM0,Market Price,2018-01-24T05:26:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,50
YBAc10,YBAM0,Market Price,2018-01-30T09:16:00.000000000Z,+11,Intraday 1Min,97.35,97.35,97.35,97.35,300
YBAc10,YBAM0,Market Price,2018-01-31T07:10:00.000000000Z,+11,Intraday 1Min,97.41,97.41,97.41,97.41,50
YBAc10,YBAM0,Market Price,2018-02-01T04:12:00.000000000Z,+11,Intraday 1Min,97.4,97.4,97.4,97.4,10
YBAc10,YBAM0,Market Price,2018-02-01T04:35:00.000000000Z,+11,Intraday 1Min,97.41,97.41,97.41,97.41,40
YBAc10,YBAM0,Market Price,2018-02-01T04:50:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,10
YBAc10,YBAM0,Market Price,2018-02-01T05:27:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,10
YBAc10,YBAM0,Market Price,2018-02-05T01:01:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,2
YBAc10,YBAM0,Market Price,2018-02-05T03:49:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,100
YBAc10,YBAM0,Market Price,2018-02-06T00:16:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,1
YBAc10,YBAM0,Market Price,2018-02-06T05:23:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,1
YBAc10,YBAM0,Market Price,2018-02-06T06:17:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,1
YBAc10,YBAM0,Market Price,2018-02-06T23:31:00.000000000Z,+11,Intraday 1Min,97.4,97.4,97.4,97.4,1
YBAc10,YBAM0,Market Price,2018-02-06T23:49:00.000000000Z,+11,Intraday 1Min,97.41,97.41,97.41,97.41,1
YBAc10,YBAM0,Market Price,2018-02-07T06:57:00.000000000Z,+11,Intraday 1Min,97.45,97.45,97.45,97.45,1
YBAc10,YBAM0,Market Price,2018-02-07T15:05:00.000000000Z,+11,Intraday 1Min,97.44,97.44,97.44,97.44,5
YBAc10,YBAM0,Market Price,2018-02-07T15:09:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,50
YBAc10,YBAM0,Market Price,2018-02-07T15:12:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,80
YBAc10,YBAM0,Market Price,2018-02-07T15:34:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,50
YBAc10,YBAM0,Market Price,2018-02-08T01:54:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,50
YBAc10,YBAM0,Market Price,2018-02-08T05:11:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,10
YBAc10,YBAM0,Market Price,2018-02-09T02:04:00.000000000Z,+11,Intraday 1Min,97.48,97.48,97.48,97.48,2
YBAc10,YBAM0,Market Price,2018-02-09T04:55:00.000000000Z,+11,Intraday 1Min,97.45,97.45,97.45,97.45,4
YBAc10,YBAM0,Market Price,2018-02-09T05:00:00.000000000Z,+11,Intraday 1Min,97.45,97.45,97.45,97.45,4
YBAc10,YBAM0,Market Price,2018-02-12T01:57:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,50
YBAc10,YBAM0,Market Price,2018-02-12T04:23:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,20
YBAc10,YBAM0,Market Price,2018-02-12T04:59:00.000000000Z,+11,Intraday 1Min,97.42,97.42,97.42,97.42,10
YBAc10,YBAM0,Market Price,2018-02-12T05:23:00.000000000Z,+11,Intraday 1Min,97.43,97.43,97.43,97.43,4
YBAc10,YBAM0,Market Price,2018-02-14T05:25:00.000000000Z,+11,Intraday 1Min,97.45,97.45,97.45,97.45,2
YBAc10,YBAM0,Market Price,2018-02-14T05:29:00.000000000Z,+11,Intraday 1Min,97.45,97.45,97.45,97.45,10
YBAc10,YBAM0,Market Price,2018-02-14T19:12:00.000000000Z,+11,Intraday 1Min,97.4,97.4,97.4,97.4,50
YBAc10,YBAM0,Market Price,2018-02-15T00:55:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,10
YBAc10,YBAM0,Market Price,2018-02-15T01:00:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,10
YBAc10,YBAM0,Market Price,2018-02-15T01:19:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,68
YBAc10,YBAM0,Market Price,2018-02-15T02:45:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,50
YBAc10,YBAM0,Market Price,2018-02-15T03:27:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,204
YBAc10,YBAM0,Market Price,2018-02-18T21:58:00.000000000Z,+11,Intraday 1Min,97.4,97.4,97.4,97.4,1
YBAc10,YBAM0,Market Price,2018-02-19T04:36:00.000000000Z,+11,Intraday 1Min,97.4,97.4,97.4,97.4,50
YBAc10,YBAM0,Market Price,2018-02-20T01:28:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,50
YBAc10,YBAM0,Market Price,2018-02-20T02:46:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,100
YBAc10,YBAM0,Market Price,2018-02-20T05:27:00.000000000Z,+11,Intraday 1Min,97.37,97.37,97.37,97.37,4
YBAc10,YBAM0,Market Price,2018-02-20T21:33:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,1
YBAc10,YBAM0,Market Price,2018-02-21T00:06:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,2
YBAc10,YBAM0,Market Price,2018-02-21T00:07:00.000000000Z,+11,Intraday 1Min,97.39,97.39,97.39,97.39,1
YBAc10,YBAM0,Market Price,2018-02-21T00:23:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,1
YBAc10,YBAM0,Market Price,2018-02-21T00:59:00.000000000Z,+11,Intraday 1Min,97.38,97.38,97.38,97.38,2
