#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume
YBAc11,YBAZ9,Market Price,2007-06-05T22:44:00.000000000Z,+10,Intraday 1Min,93.2,93.2,93.2,93.2,1
YBAc11,YBAZ9,Market Price,2007-06-06T04:32:00.000000000Z,+10,Intraday 1Min,93.18,93.18,93.18,93.18,1
YBAc11,YBAH0,Market Price,2007-06-08T06:29:00.000000000Z,+10,Intraday 1Min,93.06,93.06,93.06,93.06,1
YBAc11,YBAH0,Market Price,2007-06-14T04:54:00.000000000Z,+10,Intraday 1Min,92.97,92.97,92.97,92.97,1
YBAc11,YBAH0,Market Price,2007-06-14T06:15:00.000000000Z,+10,Intraday 1Min,93,93,93,93,1
YBAc11,YBAH0,Market Price,2007-06-22T05:54:00.000000000Z,+10,Intraday 1Min,93.03,93.03,93.03,93.03,1
YBAc11,YBAH0,Market Price,2007-06-28T05:29:00.000000000Z,+10,Intraday 1Min,93.01,93.01,93.01,93.01,1
YBAc11,YBAH0,Market Price,2007-07-01T22:29:00.000000000Z,+10,Intraday 1Min,92.98,92.98,92.98,92.98,2
YBAc11,YBAH0,Market Price,2007-07-03T03:33:00.000000000Z,+10,Intraday 1Min,93.08,93.08,93.08,93.08,1
YBAc11,YBAH0,Market Price,2007-07-09T06:04:00.000000000Z,+10,Intraday 1Min,92.9,92.9,92.9,92.9,1
YBAc11,YBAH0,Market Price,2007-07-23T05:41:00.000000000Z,+10,Intraday 1Min,93.08,93.08,93.08,93.08,2
YBAc11,YBAH0,Market Price,2007-07-25T01:31:00.000000000Z,+10,Intraday 1Min,93.07,93.07,93.06,93.06,4
YBAc11,YBAH0,Market Price,2007-07-26T11:19:00.000000000Z,+10,Intraday 1Min,92.96,92.96,92.96,92.96,1
YBAc11,YBAH0,Market Price,2007-08-07T05:11:00.000000000Z,+10,Intraday 1Min,93.03,93.03,93.03,93.03,2
YBAc11,YBAH0,Market Price,2007-08-07T06:28:00.000000000Z,+10,Intraday 1Min,93.06,93.06,93.06,93.06,1
YBAc11,YBAH0,Market Price,2007-08-14T00:32:00.000000000Z,+10,Intraday 1Min,93.09,93.09,93.09,93.09,1
YBAc11,YBAH0,Market Price,2007-08-15T20:24:00.000000000Z,+10,Intraday 1Min,93.22,93.22,93.22,93.22,1
YBAc11,YBAH0,Market Price,2007-08-19T23:46:00.000000000Z,+10,Intraday 1Min,93.26,93.26,93.26,93.26,1
YBAc11,YBAH0,Market Price,2007-08-20T02:40:00.000000000Z,+10,Intraday 1Min,93.27,93.27,93.27,93.27,1
YBAc11,YBAH0,Market Price,2007-08-21T19:08:00.000000000Z,+10,Intraday 1Min,93.27,93.27,93.27,93.27,1
YBAc11,YBAH0,Market Price,2007-08-21T22:56:00.000000000Z,+10,Intraday 1Min,93.26,93.26,93.26,93.26,3
YBAc11,YBAH0,Market Price,2007-09-10T02:16:00.000000000Z,+10,Intraday 1Min,93.25,93.25,93.25,93.25,1
YBAc11,YBAH0,Market Price,2007-09-12T06:10:00.000000000Z,+10,Intraday 1Min,93.2,93.2,93.2,93.2,1
YBAc11,YBAM0,Market Price,2007-09-17T05:23:00.000000000Z,+10,Intraday 1Min,93.21,93.21,93.21,93.21,1
YBAc11,YBAM0,Market Price,2007-10-28T23:15:00.000000000Z,+11,Intraday 1Min,92.84,92.84,92.84,92.84,1
YBAc11,YBAM0,Market Price,2007-10-29T04:00:00.000000000Z,+11,Intraday 1Min,92.84,92.84,92.84,92.84,1
YBAc11,YBAM0,Market Price,2007-11-06T02:17:00.000000000Z,+11,Intraday 1Min,92.55,92.55,92.55,92.55,10
YBAc11,YBAM0,Market Price,2007-11-07T22:12:00.000000000Z,+11,Intraday 1Min,92.55,92.55,92.55,92.55,2
YBAc11,YBAM0,Market Price,2007-11-07T22:17:00.000000000Z,+11,Intraday 1Min,92.55,92.55,92.55,92.55,3
YBAc11,YBAM0,Market Price,2007-11-15T05:09:00.000000000Z,+11,Intraday 1Min,92.49,92.49,92.49,92.49,2
YBAc11,YBAM0,Market Price,2007-12-11T23:43:00.000000000Z,+11,Intraday 1Min,92.62,92.62,92.62,92.62,4
YBAc11,YBAU0,Market Price,2008-02-07T21:50:00.000000000Z,+11,Intraday 1Min,92.62,92.62,92.62,92.62,1
YBAc11,YBAU0,Market Price,2008-02-12T05:09:00.000000000Z,+11,Intraday 1Min,92.45,92.45,92.45,92.45,2
YBAc11,YBAU0,Market Price,2008-02-13T21:39:00.000000000Z,+11,Intraday 1Min,92.42,92.42,92.42,92.42,1
YBAc11,YBAU0,Market Price,2008-02-17T23:39:00.000000000Z,+11,Intraday 1Min,92.32,92.32,92.32,92.32,50
YBAc11,YBAU0,Market Price,2008-02-17T23:47:00.000000000Z,+11,Intraday 1Min,92.3,92.3,92.3,92.3,50
YBAc11,YBAU0,Market Price,2008-02-18T23:15:00.000000000Z,+11,Intraday 1Min,92.23,92.23,92.23,92.23,100
YBAc11,YBAU0,Market Price,2008-02-19T00:03:00.000000000Z,+11,Intraday 1Min,92.22,92.22,92.22,92.22,100
YBAc11,YBAU0,Market Price,2008-02-20T02:53:00.000000000Z,+11,Intraday 1Min,92.16,92.16,92.16,92.16,20
YBAc11,YBAU0,Market Price,2008-02-20T04:01:00.000000000Z,+11,Intraday 1Min,92.22,92.22,92.22,92.22,10
YBAc11,YBAU0,Market Price,2008-02-20T23:08:00.000000000Z,+11,Intraday 1Min,92.27,92.27,92.27,92.27,10
YBAc11,YBAU0,Market Price,2008-02-21T00:32:00.000000000Z,+11,Intraday 1Min,92.28,92.28,92.28,92.28,90
YBAc11,YBAU0,Market Price,2008-02-21T00:51:00.000000000Z,+11,Intraday 1Min,92.3,92.3,92.3,92.3,45
YBAc11,YBAU0,Market Price,2008-02-24T21:48:00.000000000Z,+11,Intraday 1Min,92.26,92.26,92.26,92.26,100
YBAc11,YBAU0,Market Price,2008-02-25T03:28:00.000000000Z,+11,Intraday 1Min,92.24,92.24,92.24,92.24,50
YBAc11,YBAU0,Market Price,2008-02-28T05:29:00.000000000Z,+11,Intraday 1Min,92.22,92.22,92.22,92.22,1
YBAc11,YBAU0,Market Price,2008-02-28T09:20:00.000000000Z,+11,Intraday 1Min,92.23,92.23,92.23,92.23,5
YBAc11,YBAU0,Market Price,2008-03-06T21:36:00.000000000Z,+11,Intraday 1Min,92.7,92.7,92.7,92.7,5
YBAc11,YBAU0,Market Price,2008-03-09T22:52:00.000000000Z,+11,Intraday 1Min,92.72,92.72,92.72,92.72,1
YBAc11,YBAU0,Market Price,2008-03-10T04:08:00.000000000Z,+11,Intraday 1Min,92.58,92.58,92.58,92.58,1
YBAc11,YBAU0,Market Price,2008-03-10T05:29:00.000000000Z,+11,Intraday 1Min,92.56,92.56,92.56,92.56,1
YBAc11,YBAU0,Market Price,2008-03-11T02:27:00.000000000Z,+11,Intraday 1Min,92.66,92.66,92.66,92.66,2
YBAc11,YBAU0,Market Price,2008-03-11T04:58:00.000000000Z,+11,Intraday 1Min,92.64,92.64,92.64,92.64,4
YBAc11,YBAU0,Market Price,2008-03-11T05:29:00.000000000Z,+11,Intraday 1Min,92.66,92.66,92.66,92.66,20
YBAc11,YBAU0,Market Price,2008-03-13T00:33:00.000000000Z,+11,Intraday 1Min,92.6,92.6,92.6,92.6,1
YBAc11,YBAZ0,Market Price,2008-03-13T05:12:00.000000000Z,+11,Intraday 1Min,92.65,92.66,92.65,92.66,2
YBAc11,YBAZ0,Market Price,2008-03-13T05:26:00.000000000Z,+11,Intraday 1Min,92.69,92.69,92.69,92.69,1
YBAc11,YBAZ0,Market Price,2008-03-13T05:29:00.000000000Z,+11,Intraday 1Min,92.67,92.67,92.67,92.67,1
YBAc11,YBAZ0,Market Price,2008-03-14T03:37:00.000000000Z,+11,Intraday 1Min,92.68,92.68,92.68,92.68,1
YBAc11,YBAZ0,Market Price,2008-03-14T05:01:00.000000000Z,+11,Intraday 1Min,92.7,92.7,92.7,92.7,1
YBAc11,YBAZ0,Market Price,2008-03-14T05:02:00.000000000Z,+11,Intraday 1Min,92.71,92.71,92.71,92.71,1
YBAc11,YBAZ0,Market Price,2008-03-16T23:14:00.000000000Z,+11,Intraday 1Min,92.76,92.78,92.76,92.78,3
YBAc11,YBAZ0,Market Price,2008-03-17T00:10:00.000000000Z,+11,Intraday 1Min,92.8,92.81,92.8,92.81,2
YBAc11,YBAZ0,Market Price,2008-03-17T00:17:00.000000000Z,+11,Intraday 1Min,92.82,92.82,92.82,92.82,1
YBAc11,YBAZ0,Market Price,2008-03-17T00:20:00.000000000Z,+11,Intraday 1Min,92.83,92.83,92.83,92.83,1
YBAc11,YBAZ0,Market Price,2008-03-17T00:25:00.000000000Z,+11,Intraday 1Min,92.81,92.81,92.81,92.81,1
YBAc11,YBAZ0,Market Price,2008-03-17T00:26:00.000000000Z,+11,Intraday 1Min,92.81,92.81,92.81,92.81,2
YBAc11,YBAZ0,Market Price,2008-03-17T00:28:00.000000000Z,+11,Intraday 1Min,92.82,92.83,92.82,92.83,2
YBAc11,YBAZ0,Market Price,2008-03-17T00:32:00.000000000Z,+11,Intraday 1Min,92.84,92.84,92.84,92.84,1
YBAc11,YBAZ0,Market Price,2008-03-17T00:37:00.000000000Z,+11,Intraday 1Min,92.85,92.86,92.85,92.86,2
YBAc11,YBAZ0,Market Price,2008-03-17T00:45:00.000000000Z,+11,Intraday 1Min,92.88,92.88,92.88,92.88,1
YBAc11,YBAZ0,Market Price,2008-03-17T01:04:00.000000000Z,+11,Intraday 1Min,92.85,92.85,92.85,92.85,1
YBAc11,YBAZ0,Market Price,2008-03-17T01:58:00.000000000Z,+11,Intraday 1Min,92.87,92.88,92.87,92.88,2
YBAc11,YBAZ0,Market Price,2008-03-17T23:36:00.000000000Z,+11,Intraday 1Min,92.81,92.81,92.81,92.81,10
YBAc11,YBAZ0,Market Price,2008-03-17T23:41:00.000000000Z,+11,Intraday 1Min,92.82,92.82,92.82,92.82,1
YBAc11,YBAZ0,Market Price,2008-03-18T00:39:00.000000000Z,+11,Intraday 1Min,92.82,92.82,92.82,92.82,1
YBAc11,YBAZ0,Market Price,2008-03-19T03:52:00.000000000Z,+11,Intraday 1Min,92.76,92.76,92.76,92.76,10
YBAc11,YBAZ0,Market Price,2008-03-19T04:14:00.000000000Z,+11,Intraday 1Min,92.76,92.76,92.76,92.76,10
YBAc11,YBAZ0,Market Price,2008-03-19T23:51:00.000000000Z,+11,Intraday 1Min,92.9,92.9,92.9,92.9,1
YBAc11,YBAZ0,Market Price,2008-03-19T23:53:00.000000000Z,+11,Intraday 1Min,92.91,92.91,92.91,92.91,1
YBAc11,YBAZ0,Market Price,2008-03-19T23:54:00.000000000Z,+11,Intraday 1Min,92.92,92.92,92.92,92.92,1
YBAc11,YBAZ0,Market Price,2008-03-24T23:45:00.000000000Z,+11,Intraday 1Min,92.82,92.83,92.82,92.83,2
YBAc11,YBAZ0,Market Price,2008-03-24T23:57:00.000000000Z,+11,Intraday 1Min,92.84,92.84,92.84,92.84,1
YBAc11,YBAZ0,Market Price,2008-03-25T04:15:00.000000000Z,+11,Intraday 1Min,92.85,92.85,92.85,92.85,1
YBAc11,YBAZ0,Market Price,2008-03-26T01:23:00.000000000Z,+11,Intraday 1Min,92.87,92.89,92.87,92.89,2
YBAc11,YBAZ0,Market Price,2008-04-01T04:10:00.000000000Z,+11,Intraday 1Min,93,93,93,93,5
YBAc11,YBAZ0,Market Price,2008-04-01T11:03:00.000000000Z,+11,Intraday 1Min,92.99,92.99,92.99,92.99,20
YBAc11,YBAZ0,Market Price,2008-04-07T22:40:00.000000000Z,+10,Intraday 1Min,92.89,92.89,92.89,92.89,1
YBAc11,YBAZ0,Market Price,2008-04-08T04:02:00.000000000Z,+10,Intraday 1Min,92.9,92.9,92.9,92.9,5
YBAc11,YBAZ0,Market Price,2008-04-08T04:50:00.000000000Z,+10,Intraday 1Min,92.9,92.9,92.9,92.9,10
YBAc11,YBAZ0,Market Price,2008-04-09T00:03:00.000000000Z,+10,Intraday 1Min,92.83,92.83,92.83,92.83,10
YBAc11,YBAZ0,Market Price,2008-04-09T00:53:00.000000000Z,+10,Intraday 1Min,92.86,92.86,92.86,92.86,15
YBAc11,YBAZ0,Market Price,2008-04-09T03:04:00.000000000Z,+10,Intraday 1Min,92.87,92.87,92.87,92.87,10
YBAc11,YBAZ0,Market Price,2008-04-09T03:07:00.000000000Z,+10,Intraday 1Min,92.87,92.87,92.87,92.87,10
YBAc11,YBAZ0,Market Price,2008-04-09T04:38:00.000000000Z,+10,Intraday 1Min,92.89,92.89,92.89,92.89,2
YBAc11,YBAZ0,Market Price,2008-04-09T22:46:00.000000000Z,+10,Intraday 1Min,92.91,92.91,92.91,92.91,1
YBAc11,YBAZ0,Market Price,2008-04-17T06:29:00.000000000Z,+10,Intraday 1Min,92.8,92.81,92.8,92.81,2
YBAc11,YBAZ0,Market Price,2008-04-21T06:29:00.000000000Z,+10,Intraday 1Min,92.64,92.64,92.64,92.64,10
YBAc11,YBAZ0,Market Price,2008-04-21T23:03:00.000000000Z,+10,Intraday 1Min,92.55,92.55,92.55,92.55,1
YBAc11,YBAZ0,Market Price,2008-04-22T02:43:00.000000000Z,+10,Intraday 1Min,92.6,92.6,92.6,92.6,1
YBAc11,YBAZ0,Market Price,2008-04-22T04:21:00.000000000Z,+10,Intraday 1Min,92.6,92.6,92.6,92.6,1
YBAc11,YBAZ0,Market Price,2008-04-23T04:15:00.000000000Z,+10,Intraday 1Min,92.46,92.46,92.46,92.46,1
YBAc11,YBAZ0,Market Price,2008-04-23T05:38:00.000000000Z,+10,Intraday 1Min,92.46,92.46,92.46,92.46,1
YBAc11,YBAZ0,Market Price,2008-04-23T05:47:00.000000000Z,+10,Intraday 1Min,92.48,92.48,92.48,92.48,1
YBAc11,YBAZ0,Market Price,2008-04-23T06:04:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.48,92.48,2
YBAc11,YBAZ0,Market Price,2008-04-23T06:30:00.000000000Z,+10,Intraday 1Min,92.47,92.47,92.47,92.47,1
YBAc11,YBAZ0,Market Price,2008-04-23T22:41:00.000000000Z,+10,Intraday 1Min,92.48,92.48,92.48,92.48,1
YBAc11,YBAZ0,Market Price,2008-04-23T22:57:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,1
YBAc11,YBAZ0,Market Price,2008-04-23T23:00:00.000000000Z,+10,Intraday 1Min,92.5,92.51,92.5,92.51,2
YBAc11,YBAZ0,Market Price,2008-04-23T23:01:00.000000000Z,+10,Intraday 1Min,92.52,92.52,92.52,92.52,1
YBAc11,YBAZ0,Market Price,2008-04-23T23:13:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,2
YBAc11,YBAZ0,Market Price,2008-04-23T23:22:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,1
YBAc11,YBAZ0,Market Price,2008-04-23T23:54:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,7
YBAc11,YBAZ0,Market Price,2008-04-24T00:02:00.000000000Z,+10,Intraday 1Min,92.5,92.5,92.5,92.5,1
YBAc11,YBAZ0,Market Price,2008-04-24T00:28:00.000000000Z,+10,Intraday 1Min,92.5,92.5,92.5,92.5,1
YBAc11,YBAZ0,Market Price,2008-04-24T00:29:00.000000000Z,+10,Intraday 1Min,92.5,92.5,92.5,92.5,7
YBAc11,YBAZ0,Market Price,2008-04-24T00:30:00.000000000Z,+10,Intraday 1Min,92.5,92.5,92.5,92.5,1
YBAc11,YBAZ0,Market Price,2008-04-24T01:16:00.000000000Z,+10,Intraday 1Min,92.51,92.53,92.51,92.53,12
YBAc11,YBAZ0,Market Price,2008-04-24T03:20:00.000000000Z,+10,Intraday 1Min,92.53,92.55,92.53,92.55,3
YBAc11,YBAZ0,Market Price,2008-04-27T23:01:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,1
YBAc11,YBAZ0,Market Price,2008-04-28T04:28:00.000000000Z,+10,Intraday 1Min,92.53,92.53,92.53,92.53,1
YBAc11,YBAZ0,Market Price,2008-04-29T02:20:00.000000000Z,+10,Intraday 1Min,92.59,92.59,92.59,92.59,1
YBAc11,YBAZ0,Market Price,2008-04-30T01:37:00.000000000Z,+10,Intraday 1Min,92.69,92.69,92.69,92.69,1
YBAc11,YBAZ0,Market Price,2008-04-30T02:21:00.000000000Z,+10,Intraday 1Min,92.69,92.69,92.69,92.69,1
YBAc11,YBAZ0,Market Price,2008-05-02T04:12:00.000000000Z,+10,Intraday 1Min,92.83,92.85,92.83,92.85,3
YBAc11,YBAZ0,Market Price,2008-05-02T04:14:00.000000000Z,+10,Intraday 1Min,92.85,92.85,92.85,92.85,1
YBAc11,YBAZ0,Market Price,2008-05-02T05:24:00.000000000Z,+10,Intraday 1Min,92.85,92.85,92.85,92.85,1
YBAc11,YBAZ0,Market Price,2008-05-05T03:29:00.000000000Z,+10,Intraday 1Min,92.75,92.75,92.75,92.75,1
YBAc11,YBAZ0,Market Price,2008-05-05T03:30:00.000000000Z,+10,Intraday 1Min,92.76,92.76,92.76,92.76,1
YBAc11,YBAZ0,Market Price,2008-05-05T03:40:00.000000000Z,+10,Intraday 1Min,92.77,92.77,92.77,92.77,1
YBAc11,YBAZ0,Market Price,2008-05-05T04:08:00.000000000Z,+10,Intraday 1Min,92.78,92.78,92.78,92.78,1
YBAc11,YBAZ0,Market Price,2008-05-05T06:28:00.000000000Z,+10,Intraday 1Min,92.78,92.78,92.78,92.78,1
YBAc11,YBAZ0,Market Price,2008-05-07T06:29:00.000000000Z,+10,Intraday 1Min,92.82,92.82,92.82,92.82,1
YBAc11,YBAZ0,Market Price,2008-05-08T00:24:00.000000000Z,+10,Intraday 1Min,92.87,92.87,92.87,92.87,1
YBAc11,YBAZ0,Market Price,2008-05-08T03:26:00.000000000Z,+10,Intraday 1Min,92.91,92.91,92.91,92.91,10
YBAc11,YBAZ0,Market Price,2008-05-09T01:50:00.000000000Z,+10,Intraday 1Min,92.97,92.97,92.97,92.97,1
YBAc11,YBAZ0,Market Price,2008-05-09T06:29:00.000000000Z,+10,Intraday 1Min,92.98,92.98,92.98,92.98,1
YBAc11,YBAZ0,Market Price,2008-05-12T05:24:00.000000000Z,+10,Intraday 1Min,93,93.01,93,93.01,2
YBAc11,YBAZ0,Market Price,2008-05-12T06:05:00.000000000Z,+10,Intraday 1Min,92.99,92.99,92.99,92.99,1
YBAc11,YBAZ0,Market Price,2008-05-12T06:06:00.000000000Z,+10,Intraday 1Min,93,93.01,93,93.01,2
YBAc11,YBAZ0,Market Price,2008-05-12T06:29:00.000000000Z,+10,Intraday 1Min,92.99,92.99,92.99,92.99,2
YBAc11,YBAZ0,Market Price,2008-05-12T22:38:00.000000000Z,+10,Intraday 1Min,92.95,92.95,92.95,92.95,1
YBAc11,YBAZ0,Market Price,2008-05-12T22:40:00.000000000Z,+10,Intraday 1Min,92.95,92.95,92.95,92.95,9
YBAc11,YBAZ0,Market Price,2008-05-12T22:53:00.000000000Z,+10,Intraday 1Min,92.97,92.97,92.97,92.97,1
YBAc11,YBAZ0,Market Price,2008-05-12T22:54:00.000000000Z,+10,Intraday 1Min,92.97,92.97,92.97,92.97,9
YBAc11,YBAZ0,Market Price,2008-05-13T00:03:00.000000000Z,+10,Intraday 1Min,92.97,92.97,92.97,92.97,10
YBAc11,YBAZ0,Market Price,2008-05-13T00:06:00.000000000Z,+10,Intraday 1Min,92.97,92.97,92.97,92.97,50
YBAc11,YBAZ0,Market Price,2008-05-13T00:42:00.000000000Z,+10,Intraday 1Min,92.97,92.97,92.97,92.97,10
YBAc11,YBAZ0,Market Price,2008-05-13T00:51:00.000000000Z,+10,Intraday 1Min,92.97,92.97,92.97,92.97,10
YBAc11,YBAZ0,Market Price,2008-05-13T01:33:00.000000000Z,+10,Intraday 1Min,92.98,92.98,92.98,92.98,10
YBAc11,YBAZ0,Market Price,2008-05-13T01:43:00.000000000Z,+10,Intraday 1Min,92.99,92.99,92.99,92.99,1
YBAc11,YBAZ0,Market Price,2008-05-13T22:45:00.000000000Z,+10,Intraday 1Min,92.87,92.87,92.87,92.87,10
YBAc11,YBAZ0,Market Price,2008-05-14T00:02:00.000000000Z,+10,Intraday 1Min,92.88,92.88,92.88,92.88,10
YBAc11,YBAZ0,Market Price,2008-05-14T00:03:00.000000000Z,+10,Intraday 1Min,92.89,92.89,92.89,92.89,10
YBAc11,YBAZ0,Market Price,2008-05-14T03:09:00.000000000Z,+10,Intraday 1Min,92.87,92.87,92.87,92.87,10
YBAc11,YBAZ0,Market Price,2008-05-15T05:05:00.000000000Z,+10,Intraday 1Min,92.81,92.81,92.81,92.81,10
YBAc11,YBAZ0,Market Price,2008-05-19T07:37:00.000000000Z,+10,Intraday 1Min,92.82,92.82,92.82,92.82,30
YBAc11,YBAZ0,Market Price,2008-05-28T04:57:00.000000000Z,+10,Intraday 1Min,92.49,92.49,92.49,92.49,10
YBAc11,YBAZ0,Market Price,2008-05-28T06:17:00.000000000Z,+10,Intraday 1Min,92.5,92.5,92.5,92.5,20
YBAc11,YBAZ0,Market Price,2008-06-02T01:10:00.000000000Z,+10,Intraday 1Min,92.56,92.56,92.56,92.56,4
YBAc11,YBAZ0,Market Price,2008-06-02T04:42:00.000000000Z,+10,Intraday 1Min,92.6,92.6,92.6,92.6,20
YBAc11,YBAZ0,Market Price,2008-06-02T23:26:00.000000000Z,+10,Intraday 1Min,92.6,92.6,92.6,92.6,7
YBAc11,YBAZ0,Market Price,2008-06-04T05:33:00.000000000Z,+10,Intraday 1Min,92.47,92.47,92.47,92.47,10
YBAc11,YBAZ0,Market Price,2008-06-06T01:59:00.000000000Z,+10,Intraday 1Min,92.34,92.34,92.34,92.34,10
YBAc11,YBAZ0,Market Price,2008-06-06T03:04:00.000000000Z,+10,Intraday 1Min,92.35,92.35,92.35,92.35,6
YBAc11,YBAZ0,Market Price,2008-06-06T06:28:00.000000000Z,+10,Intraday 1Min,92.32,92.32,92.32,92.32,30
YBAc11,YBAZ0,Market Price,2008-06-10T00:16:00.000000000Z,+10,Intraday 1Min,92.13,92.13,92.13,92.13,100
YBAc11,YBAZ0,Market Price,2008-06-10T00:51:00.000000000Z,+10,Intraday 1Min,91.96,91.96,91.96,91.96,10
YBAc11,YBAZ0,Market Price,2008-06-10T01:10:00.000000000Z,+10,Intraday 1Min,92,92,92,92,10
YBAc11,YBAZ0,Market Price,2008-06-11T00:49:00.000000000Z,+10,Intraday 1Min,91.99,91.99,91.99,91.99,4
YBAc11,YBAZ0,Market Price,2008-06-11T04:27:00.000000000Z,+10,Intraday 1Min,91.98,91.98,91.98,91.98,2
YBAc11,YBAZ0,Market Price,2008-06-11T04:28:00.000000000Z,+10,Intraday 1Min,91.98,91.98,91.98,91.98,48
YBAc11,YBAZ0,Market Price,2008-06-11T04:44:00.000000000Z,+10,Intraday 1Min,91.99,91.99,91.99,91.99,6
YBAc11,YBAZ0,Market Price,2008-06-11T05:56:00.000000000Z,+10,Intraday 1Min,91.97,91.97,91.97,91.97,20
YBAc11,YBAZ0,Market Price,2008-06-11T06:19:00.000000000Z,+10,Intraday 1Min,91.98,91.98,91.98,91.98,60
YBAc11,YBAZ0,Market Price,2008-06-11T06:28:00.000000000Z,+10,Intraday 1Min,91.99,91.99,91.99,91.99,30
YBAc11,YBAZ0,Market Price,2008-06-11T06:29:00.000000000Z,+10,Intraday 1Min,91.98,91.98,91.98,91.98,10
YBAc11,YBAZ0,Market Price,2008-06-12T01:31:00.000000000Z,+10,Intraday 1Min,92.28,92.28,92.28,92.28,17
YBAc11,YBAH1,Market Price,2008-06-12T06:17:00.000000000Z,+10,Intraday 1Min,92.29,92.29,92.29,92.29,10
YBAc11,YBAH1,Market Price,2008-06-12T06:20:00.000000000Z,+10,Intraday 1Min,92.28,92.28,92.28,92.28,10
YBAc11,YBAH1,Market Price,2008-06-12T06:21:00.000000000Z,+10,Intraday 1Min,92.27,92.27,92.27,92.27,1
YBAc11,YBAH1,Market Price,2008-06-12T06:25:00.000000000Z,+10,Intraday 1Min,92.29,92.29,92.29,92.29,10
YBAc11,YBAH1,Market Price,2008-06-13T07:26:00.000000000Z,+10,Intraday 1Min,92.13,92.13,92.13,92.13,8
YBAc11,YBAH1,Market Price,2008-06-13T12:01:00.000000000Z,+10,Intraday 1Min,92.13,92.13,92.13,92.13,2
YBAc11,YBAH1,Market Price,2008-06-16T05:46:00.000000000Z,+10,Intraday 1Min,92.23,92.23,92.23,92.23,1
YBAc11,YBAH1,Market Price,2008-06-16T06:29:00.000000000Z,+10,Intraday 1Min,92.22,92.22,92.22,92.22,1
YBAc11,YBAH1,Market Price,2008-06-17T01:31:00.000000000Z,+10,Intraday 1Min,92.35,92.35,92.35,92.35,19
YBAc11,YBAH1,Market Price,2008-06-17T01:32:00.000000000Z,+10,Intraday 1Min,92.34,92.34,92.34,92.34,21
YBAc11,YBAH1,Market Price,2008-06-17T01:44:00.000000000Z,+10,Intraday 1Min,92.36,92.36,92.36,92.36,1
YBAc11,YBAH1,Market Price,2008-06-17T02:05:00.000000000Z,+10,Intraday 1Min,92.36,92.36,92.36,92.36,1
YBAc11,YBAH1,Market Price,2008-06-17T02:13:00.000000000Z,+10,Intraday 1Min,92.36,92.36,92.36,92.36,10
YBAc11,YBAH1,Market Price,2008-06-18T06:29:00.000000000Z,+10,Intraday 1Min,92.38,92.38,92.38,92.38,10
YBAc11,YBAH1,Market Price,2008-06-19T05:09:00.000000000Z,+10,Intraday 1Min,92.35,92.35,92.35,92.35,10
YBAc11,YBAH1,Market Price,2008-06-19T06:29:00.000000000Z,+10,Intraday 1Min,92.29,92.29,92.29,92.29,1
YBAc11,YBAH1,Market Price,2008-06-19T23:51:00.000000000Z,+10,Intraday 1Min,92.22,92.22,92.22,92.22,1
YBAc11,YBAH1,Market Price,2008-06-20T00:31:00.000000000Z,+10,Intraday 1Min,92.25,92.25,92.25,92.25,21
YBAc11,YBAH1,Market Price,2008-06-20T06:29:00.000000000Z,+10,Intraday 1Min,92.17,92.18,92.17,92.18,53
YBAc11,YBAH1,Market Price,2008-06-23T06:20:00.000000000Z,+10,Intraday 1Min,92.21,92.21,92.21,92.21,1
YBAc11,YBAH1,Market Price,2008-06-23T06:24:00.000000000Z,+10,Intraday 1Min,92.2,92.2,92.2,92.2,10
YBAc11,YBAH1,Market Price,2008-06-23T06:27:00.000000000Z,+10,Intraday 1Min,92.22,92.22,92.22,92.22,1
YBAc11,YBAH1,Market Price,2008-06-23T06:28:00.000000000Z,+10,Intraday 1Min,92.22,92.22,92.22,92.22,5
YBAc11,YBAH1,Market Price,2008-06-23T06:29:00.000000000Z,+10,Intraday 1Min,92.22,92.22,92.22,92.22,4
YBAc11,YBAH1,Market Price,2008-06-23T22:46:00.000000000Z,+10,Intraday 1Min,92.2,92.2,92.2,92.2,1
YBAc11,YBAH1,Market Price,2008-06-24T02:22:00.000000000Z,+10,Intraday 1Min,92.25,92.25,92.25,92.25,2
YBAc11,YBAH1,Market Price,2008-06-24T06:29:00.000000000Z,+10,Intraday 1Min,92.23,92.23,92.23,92.23,5
YBAc11,YBAH1,Market Price,2008-06-24T22:53:00.000000000Z,+10,Intraday 1Min,92.31,92.31,92.31,92.31,2
YBAc11,YBAH1,Market Price,2008-06-24T22:57:00.000000000Z,+10,Intraday 1Min,92.32,92.32,92.32,92.32,1
YBAc11,YBAH1,Market Price,2008-06-24T23:03:00.000000000Z,+10,Intraday 1Min,92.32,92.32,92.32,92.32,7
YBAc11,YBAH1,Market Price,2008-06-26T06:29:00.000000000Z,+10,Intraday 1Min,92.34,92.34,92.34,92.34,60
