Date-Time,FEIcm1_ohlcv_1d_FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_butterfly,FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_butterfly,FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_butterfly,FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_butterfly,FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_butterfly,FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_butterfly,FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_butterfly,FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_butterfly,FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_butterfly,FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_butterfly,FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_butterfly,FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_butterfly,FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_butterfly,FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_FEIcm16_ohlcv_1d_butterfly
2009-10-09 00:00:00+00:00,-0.05,-0.01,0.0025,0.0325,0.01,0.0175,0.0025,0.0325,-0.0075,0.0125,0.005,0.02,,
2009-10-12 00:00:00+00:00,-0.0475,-0.015,-0.0075,0.04,0.01,0.02,0.005,0.02,-0.005,0.02,-0.005,0.02,-0.0075,0
2009-10-13 00:00:00+00:00,-0.035,-0.025,0,0.0375,0.0075,0.015,0,0.025,0,0.0125,0.005,0.015,,
2009-10-14 00:00:00+00:00,-0.0425,-0.015,0,0.0325,0.015,0.0125,0.01,0.02,0.005,0.005,-0.005,0.0275,,
2009-10-15 00:00:00+00:00,-0.055,-0.005,0.0025,0.05,0.01,0.0025,0.0175,0.0275,-0.005,0.015,0.005,0.015,,
2009-10-16 00:00:00+00:00,-0.0375,-0.01,0.0025,0.035,0.0075,0.025,0,0.04,-0.01,0.0225,-0.005,0.0325,-0.0225,0.0025
2009-10-19 00:00:00+00:00,-0.0325,-0.01,0.01,0.03,0.015,0.02,0.0025,0.0375,-0.0075,0.015,-0.005,0.0125,0.0075,
2009-10-20 00:00:00+00:00,-0.035,-0.0075,-0.0075,0.0375,0.01,0.02,0.0075,0.03,0,0.01,-0.0075,0.0325,-0.0325,
2009-10-21 00:00:00+00:00,-0.035,-0.01,-0.0025,0.03,0.0175,0.03,0.005,0.0275,0,0.0075,0.0025,0.0125,-0.0025,-0.005
2009-10-22 00:00:00+00:00,-0.04,-0.0125,0,0.0325,0.0175,0.0275,0.005,0.0325,-0.005,0.01,-0.0025,0.025,,
2009-10-23 00:00:00+00:00,-0.055,-0.0075,0,0.0325,0.0275,0.015,0.0125,0.0325,0.0025,0.0075,-0.0075,0.01,-0.0025,0.0025
2009-10-26 00:00:00+00:00,-0.07,-0.0075,0.005,0.0325,0.0125,0.03,0.0025,0.0425,0,0.005,-0.0025,0.0125,0.0075,
2009-10-27 00:00:00+00:00,-0.06,-0.0075,-0.0075,0.03,0.0125,0.0275,0.0025,0.0375,0,0.0075,-0.015,0.0275,-0.0225,0.0325
2009-10-28 00:00:00+00:00,-0.065,-0.0125,-0.0025,0.03,0.01,0.0275,-0.005,0.0425,0.0025,0.0075,-0.0025,-0.0025,0.0275,-0.0325
2009-10-29 00:00:00+00:00,-0.0625,-0.005,0,0.035,0.0125,0.0225,0.0075,0.0375,-0.005,0.0125,-0.005,0.035,,
2009-10-30 00:00:00+00:00,-0.0625,-0.01,0.0025,0.0275,0.015,0.025,-0.005,0.0375,0,0.01,0.005,0,-0.005,
2009-11-02 00:00:00+00:00,-0.0675,-0.01,0.0025,0.035,0.015,0.02,0,0.0425,-0.0075,0.0125,-0.0075,0.0175,,
2009-11-03 00:00:00+00:00,-0.075,-0.0075,0.0025,0.035,0.01,0.025,0.005,0.03,0.0025,0.0025,0.01,0.015,-0.0075,-0.005
2009-11-04 00:00:00+00:00,-0.0775,-0.01,0.005,0.0275,0.015,0.0275,0,0.035,-0.005,0.0125,0.0075,0.0175,-0.02,0.005
2009-11-05 00:00:00+00:00,-0.1025,-0.0025,0.0125,0.035,0.0125,0.025,0.0025,0.03,-0.005,0.0125,-0.0025,0.0275,-0.0075,-0.0075
2009-11-06 00:00:00+00:00,-0.13,-0.005,0.0125,0.0375,0.0125,0.025,-0.0025,0.0325,0,0.01,0.0025,0.01,,
2009-11-09 00:00:00+00:00,-0.12,0.005,0.0025,0.03,0.01,0.02,0,0.0325,0,0.0075,0.0025,0.025,-0.005,-0.005
2009-11-10 00:00:00+00:00,-0.11,0,0.0025,0.0225,0.0125,0.0225,0,0.035,0,0.015,-0.0025,0.0275,-0.0125,0
2009-11-11 00:00:00+00:00,-0.1175,-0.01,-0.0025,0.03,0.01,0.0225,0.0025,0.0325,0.0025,0.01,0.0025,0.015,,
2009-11-12 00:00:00+00:00,-0.1125,-0.02,0,0.03,0.01,0.02,0.0025,0.035,0.0025,0.0075,-0.01,0.03,,
2009-11-13 00:00:00+00:00,-0.1025,-0.02,-0.0025,0.0175,0.015,0.025,0,0.03,0.0025,0.01,-0.0025,0.0325,-0.015,
2009-11-16 00:00:00+00:00,-0.105,-0.0225,-0.005,0.0225,0.005,0.0225,0.005,0.025,0.005,0.0075,-0.005,0.025,,
2009-11-17 00:00:00+00:00,-0.1075,-0.0175,-0.0125,0.03,0.0075,0.0225,0.0025,0.0275,-0.0025,0.0075,0.015,0.0025,-0.015,0.025
2009-11-18 00:00:00+00:00,-0.1125,-0.0125,-0.01,0.0325,0.0025,0.0225,0.005,0.02,-0.0025,0.02,0.0025,0.0175,-0.01,
2009-11-19 00:00:00+00:00,-0.1075,-0.0125,-0.005,0.0225,0.0025,0.02,0.005,0.015,0.01,0.01,0.01,0.0125,-0.005,0.0025
2009-11-20 00:00:00+00:00,-0.1,-0.0075,0,0.025,0.0025,0.0225,0.0025,0.0225,-0.0025,0.0075,0.02,0.005,0,0
2009-11-23 00:00:00+00:00,-0.0925,-0.005,0.01,0.02,0.01,0.0175,0,0.025,0,0.0125,0,0.02,-0.0025,-0.0125
2009-11-24 00:00:00+00:00,-0.0975,0.0025,0.0025,0.035,-0.0025,0.0175,0.0025,0.0075,0.0175,0.0075,0.0075,0.0125,-0.0075,0.0025
2009-11-25 00:00:00+00:00,-0.085,0,0.01,0.02,0.0125,0.0175,0.0025,0.0225,0.0025,0.01,-0.01,0.0375,,
2009-11-26 00:00:00+00:00,-0.0825,-0.005,-0.0025,0.025,0.0075,0.0175,0,0.025,0,0.01,-0.0025,0.025,-0.0175,0.0075
2009-11-27 00:00:00+00:00,-0.075,0,0.0025,0.02,0.0075,0.0175,-0.0025,0.025,-0.0075,0.025,-0.0075,0.01,0,0
2009-11-30 00:00:00+00:00,-0.0625,0.005,0.0075,0.0125,0.005,0.0175,-0.0025,0.0225,0.005,0.0075,0.0025,0.0125,0.0025,
2009-12-01 00:00:00+00:00,-0.08,0.0025,0.0075,0.0175,0.0025,0.015,-0.0025,0.025,0.0075,0.0075,0.0175,0,-0.015,0.01
2009-12-02 00:00:00+00:00,-0.0875,0.01,0.0025,0.02,0.0025,0.0175,-0.0025,0.03,0,0.0125,0,0.035,-0.0325,0
2009-12-03 00:00:00+00:00,-0.1075,-0.0025,0.0175,0.03,0.005,0.0225,-0.005,0.0275,0.01,0.01,-0.005,0.0125,-0.0225,0.0125
2009-12-04 00:00:00+00:00,-0.115,-0.0075,0.0125,0.0325,0.02,0.0225,0.0025,0.0275,-0.005,0.02,-0.0125,0.0225,-0.0125,
2009-12-07 00:00:00+00:00,-0.11,-0.0125,0.015,0.0375,0.0125,0.02,0.005,0.0275,0.005,0.0075,-0.0025,0.0125,-0.0125,0.005
2009-12-08 00:00:00+00:00,-0.1075,-0.0225,0.0175,0.0275,0.0125,0.0175,0.0075,0.0225,0.005,0.005,0.005,0.005,-0.005,0.0025
2009-12-09 00:00:00+00:00,-0.0925,-0.015,0.0075,0.0325,0,0.015,0.01,0.0325,-0.0075,0.015,0.005,0.005,-0.0025,
2009-12-10 00:00:00+00:00,-0.11,-0.0025,0.02,0.025,0.005,0.02,0.0025,0.025,0.005,0.0075,-0.0075,0.0175,-0.01,
2009-12-11 00:00:00+00:00,-0.1075,-0.0025,0.02,0.0275,0.005,0.0225,0,0.025,0.0025,0.0125,-0.01,0.0125,-0.01,0.0075
2009-12-14 00:00:00+00:00,-0.1025,0,0.0175,0.025,0.005,0.015,0.005,0.0275,0.0025,0.0075,-0.005,0.02,-0.015,0.015
2009-12-15 00:00:00+00:00,0,0.015,0.025,0.0025,0.0175,0.0025,0.0275,0.0025,0.005,0.0025,0.0275,-0.0225,0.0125,-0.02
2009-12-16 00:00:00+00:00,-0.0075,0.015,0.025,0.005,0.015,0,0.03,0,0.01,-0.0025,0.01,-0.0025,-0.0125,
2009-12-17 00:00:00+00:00,-0.01,0.0075,0.0225,0.0075,0.0125,-0.0025,0.03,0.0025,0,0.0025,0.0225,-0.01,-0.0025,
2009-12-18 00:00:00+00:00,-0.0175,0.0175,0.02,0,0.0125,-0.0025,0.0275,-0.0025,0.0175,-0.005,0.02,-0.0025,-0.01,0.0025
2009-12-21 00:00:00+00:00,-0.005,0.0175,0.025,0,0.0125,0.0025,0.0225,0.0025,0.0075,-0.0025,0.02,-0.0025,,
2009-12-22 00:00:00+00:00,-0.005,0.0175,0.025,0,0.015,0,0.0175,0.0075,0.005,0,0.0125,0.0025,-0.0075,0.0125
2009-12-23 00:00:00+00:00,0,0.0175,0.02,0,0.02,-0.005,0.0225,-0.0025,0.0125,0.0075,0.0025,-0.0025,0.0125,
2009-12-24 00:00:00+00:00,0.0025,0.015,0.0275,0.0025,0.0175,-0.0025,0.0225,0.0025,0.0075,-0.005,,,,
2009-12-28 00:00:00+00:00,-0.0025,0.0175,0.0275,0,0.015,0.0075,0.02,0.005,0.0025,0,0.02,,,
2009-12-29 00:00:00+00:00,0,0.025,0.0325,0.0075,0.0125,0.005,0.02,0.0075,0.0075,-0.0025,0.01,0.0125,-0.0325,0.01
2009-12-30 00:00:00+00:00,0,0.0175,0.0325,0.0075,0.02,0.0075,0.0225,0.01,-0.0025,0.0025,0.0175,-0.015,0.02,
2009-12-31 00:00:00+00:00,-0.0125,0.0225,0.0325,0.015,0.025,0,0.03,0.0025,0.005,-0.005,0.0175,-0.0075,,
