"Timestamp","ED2.OPEN","ED2.HIGH","ED2.LOW","ED2.CLOSE"
2006-01-02,95.21,95.21,95.21,95.21
2006-01-03,95.21,95.21,95.21,95.21
2006-01-04,95.24,95.24,95.24,95.24
2006-01-05,95.24,95.24,95.24,95.24
2006-01-06,95.215,95.215,95.215,95.215
2006-01-09,95.215,95.215,95.215,95.215
2006-01-10,95.175,95.175,95.175,95.175
2006-01-11,95.145,95.145,95.145,95.145
2006-01-12,95.185,95.185,95.185,95.185
2006-01-13,95.22,95.22,95.22,95.22
2006-01-16,95.22,95.22,95.22,95.22
2006-01-17,95.22,95.22,95.22,95.22
2006-01-18,95.22,95.22,95.22,95.22
2006-01-19,95.185,95.185,95.185,95.185
2006-01-20,95.195,95.195,95.195,95.195
2006-01-23,95.2,95.2,95.2,95.2
2006-01-24,95.19,95.19,95.19,95.19
2006-01-25,95.14,95.14,95.14,95.14
2006-01-26,95.115,95.115,95.115,95.115
2006-01-27,95.1,95.1,95.1,95.1
2006-01-30,95.075,95.075,95.075,95.075
2006-01-31,95.075,95.075,95.075,95.075
2006-02-01,95.015,95.015,95.015,95.015
2006-02-02,95.015,95.015,95.015,95.015
2006-02-03,94.995,94.995,94.995,94.995
2006-02-06,94.955,94.955,94.955,94.955
2006-02-07,94.965,94.965,94.965,94.965
2006-02-08,94.935,94.935,94.935,94.935
2006-02-09,94.93,94.93,94.93,94.93
2006-02-10,94.91,94.91,94.91,94.91
2006-02-13,94.925,94.925,94.925,94.925
2006-02-14,94.915,94.915,94.915,94.915
2006-02-15,94.91,94.91,94.91,94.91
2006-02-16,94.91,94.91,94.91,94.91
2006-02-17,94.925,94.925,94.925,94.925
2006-02-20,94.895,94.895,94.895,94.895
2006-02-21,94.895,94.895,94.895,94.895
2006-02-22,94.905,94.905,94.905,94.905
2006-02-23,94.885,94.885,94.885,94.885
2006-02-24,94.89,94.89,94.89,94.89
2006-02-27,94.895,94.895,94.895,94.895
2006-02-28,94.93,94.93,94.93,94.93
2006-03-01,94.91,94.91,94.91,94.91
2006-03-02,94.9,94.9,94.9,94.9
2006-03-03,94.89,94.89,94.89,94.89
2006-03-06,94.87,94.87,94.87,94.87
2006-03-07,94.855,94.855,94.855,94.855
2006-03-08,94.865,94.865,94.865,94.865
2006-03-09,94.865,94.865,94.865,94.865
2006-03-10,94.84,94.84,94.84,94.84
2006-03-13,94.825,94.825,94.825,94.825
2006-03-14,94.865,94.865,94.865,94.865
2006-03-15,94.85,94.85,94.85,94.85
2006-03-16,94.935,94.935,94.935,94.935
2006-03-17,94.915,94.915,94.915,94.915
2006-03-20,94.92,94.92,94.92,94.92
2006-03-21,94.845,94.845,94.845,94.845
2006-03-22,94.835,94.835,94.835,94.835
2006-03-23,94.815,94.815,94.815,94.815
2006-03-24,94.88,94.88,94.88,94.88
2006-03-27,94.87,94.87,94.87,94.87
2006-03-28,94.785,94.785,94.785,94.785
2006-03-29,94.765,94.765,94.765,94.765
2006-03-30,94.725,94.725,94.725,94.725
2006-03-31,94.735,94.735,94.735,94.735
2006-04-03,94.705,94.705,94.705,94.705
2006-04-04,94.73,94.73,94.73,94.73
2006-04-05,94.765,94.765,94.765,94.765
2006-04-06,94.74,94.74,94.74,94.74
2006-04-07,94.695,94.695,94.695,94.695
2006-04-10,94.68,94.68,94.68,94.68
2006-04-11,94.7,94.7,94.7,94.7
2006-04-12,94.675,94.675,94.675,94.675
2006-04-13,94.65,94.65,94.65,94.65
2006-04-14,94.685,94.685,94.685,94.685
2006-04-17,94.685,94.685,94.685,94.685
2006-04-18,94.76,94.76,94.76,94.76
2006-04-19,94.74,94.74,94.74,94.74
2006-04-20,94.72,94.72,94.72,94.72
2006-04-21,94.7,94.7,94.7,94.7
2006-04-24,94.71,94.71,94.71,94.71
2006-04-25,94.665,94.665,94.665,94.665
2006-04-26,94.615,94.615,94.615,94.615
2006-04-27,94.715,94.715,94.715,94.715
2006-04-28,94.76,94.76,94.76,94.76
2006-05-01,94.705,94.705,94.705,94.705
2006-05-02,94.695,94.695,94.695,94.695
2006-05-03,94.665,94.665,94.665,94.665
2006-05-04,94.65,94.65,94.65,94.65
2006-05-05,94.685,94.685,94.685,94.685
2006-05-08,94.655,94.655,94.655,94.655
2006-05-09,94.66,94.66,94.66,94.66
2006-05-10,94.65,94.65,94.65,94.65
2006-05-11,94.665,94.665,94.665,94.665
2006-05-12,94.67,94.67,94.67,94.67
2006-05-15,94.685,94.685,94.685,94.685
2006-05-16,94.71,94.71,94.71,94.71
2006-05-17,94.66,94.66,94.66,94.66
2006-05-18,94.675,94.675,94.675,94.675
2006-05-19,94.64,94.64,94.64,94.64
2006-05-22,94.64,94.64,94.64,94.64
2006-05-23,94.635,94.635,94.635,94.635
2006-05-24,94.65,94.65,94.65,94.65
2006-05-25,94.645,94.645,94.645,94.645
2006-05-26,94.655,94.655,94.655,94.655
2006-05-29,94.635,94.635,94.635,94.635
2006-05-30,94.635,94.635,94.635,94.635
2006-05-31,94.575,94.575,94.575,94.575
2006-06-01,94.575,94.575,94.575,94.575
2006-06-02,94.69,94.69,94.69,94.69
2006-06-05,94.61,94.61,94.61,94.61
2006-06-06,94.585,94.585,94.585,94.585
2006-06-07,94.57,94.57,94.57,94.57
2006-06-08,94.575,94.575,94.575,94.575
2006-06-09,94.57,94.57,94.57,94.57
2006-06-12,94.565,94.565,94.565,94.565
2006-06-13,94.56,94.56,94.56,94.56
2006-06-14,94.47,94.47,94.47,94.47
2006-06-15,94.425,94.425,94.425,94.425
2006-06-16,94.415,94.415,94.415,94.415
2006-06-19,94.405,94.405,94.405,94.405
2006-06-20,94.385,94.385,94.385,94.385
2006-06-21,94.38,94.38,94.38,94.38
2006-06-22,94.33,94.33,94.33,94.33
2006-06-23,94.305,94.305,94.305,94.305
2006-06-26,94.3,94.3,94.3,94.3
2006-06-27,94.32,94.32,94.32,94.32
2006-06-28,94.295,94.295,94.295,94.295
2006-06-29,94.38,94.38,94.38,94.38
2006-06-30,94.405,94.405,94.405,94.405
2006-07-03,94.375,94.375,94.375,94.375
2006-07-04,94.295,94.295,94.295,94.295
2006-07-05,94.295,94.295,94.295,94.295
2006-07-06,94.315,94.315,94.315,94.315
2006-07-07,94.36,94.36,94.36,94.36
2006-07-10,94.35,94.35,94.35,94.35
2006-07-11,94.375,94.375,94.375,94.375
2006-07-12,94.375,94.375,94.375,94.375
2006-07-13,94.42,94.42,94.42,94.42
2006-07-14,94.45,94.45,94.45,94.45
2006-07-17,94.44,94.44,94.44,94.44
2006-07-18,94.37,94.37,94.37,94.37
2006-07-19,94.43,94.43,94.43,94.43
2006-07-20,94.48,94.48,94.48,94.48
2006-07-21,94.465,94.465,94.465,94.465
2006-07-24,94.46,94.46,94.46,94.46
2006-07-25,94.445,94.445,94.445,94.445
2006-07-26,94.485,94.485,94.485,94.485
2006-07-27,94.485,94.485,94.485,94.485
2006-07-28,94.55,94.55,94.55,94.55
2006-07-31,94.55,94.55,94.55,94.55
2006-08-01,94.54,94.54,94.54,94.54
2006-08-02,94.535,94.535,94.535,94.535
2006-08-03,94.505,94.505,94.505,94.505
2006-08-04,94.58,94.58,94.58,94.58
2006-08-07,94.55,94.55,94.55,94.55
2006-08-08,94.57,94.57,94.57,94.57
2006-08-09,94.565,94.565,94.565,94.565
2006-08-10,94.55,94.55,94.55,94.55
