Date-Time,FEIc10_ohlcv_1d,FEIc11_ohlcv_1d,FEIc12_ohlcv_1d,FEIc13_ohlcv_1d,FEIc14_ohlcv_1d,FEIc15_ohlcv_1d,FEIc16_ohlcv_1d,FEIc1_ohlcv_1d,FEIc2_ohlcv_1d,FEIc3_ohlcv_1d,FEIc4_ohlcv_1d,FEIc5_ohlcv_1d,FEIc6_ohlcv_1d,FEIc7_ohlcv_1d,FEIc8_ohlcv_1d,FEIc9_ohlcv_1d,FEIc2_ohlcv_1d-FEIc1_ohlcv_1d_spread,FEIc3_ohlcv_1d-FEIc2_ohlcv_1d_spread,FEIc4_ohlcv_1d-FEIc3_ohlcv_1d_spread,FEIc5_ohlcv_1d-FEIc4_ohlcv_1d_spread,FEIc6_ohlcv_1d-FEIc5_ohlcv_1d_spread,FEIc7_ohlcv_1d-FEIc6_ohlcv_1d_spread,FEIc8_ohlcv_1d-FEIc7_ohlcv_1d_spread,FEIc9_ohlcv_1d-FEIc8_ohlcv_1d_spread,FEIc10_ohlcv_1d-FEIc9_ohlcv_1d_spread,FEIc11_ohlcv_1d-FEIc10_ohlcv_1d_spread,FEIc12_ohlcv_1d-FEIc11_ohlcv_1d_spread,FEIc13_ohlcv_1d-FEIc12_ohlcv_1d_spread,FEIc14_ohlcv_1d-FEIc13_ohlcv_1d_spread,FEIc15_ohlcv_1d-FEIc14_ohlcv_1d_spread,FEIc16_ohlcv_1d-FEIc15_ohlcv_1d_spread,FEIc1_ohlcv_1d_FEIc2_ohlcv_1d_FEIc3_ohlcv_1d_butterfly,FEIc2_ohlcv_1d_FEIc3_ohlcv_1d_FEIc4_ohlcv_1d_butterfly,FEIc3_ohlcv_1d_FEIc4_ohlcv_1d_FEIc5_ohlcv_1d_butterfly,FEIc4_ohlcv_1d_FEIc5_ohlcv_1d_FEIc6_ohlcv_1d_butterfly,FEIc5_ohlcv_1d_FEIc6_ohlcv_1d_FEIc7_ohlcv_1d_butterfly,FEIc6_ohlcv_1d_FEIc7_ohlcv_1d_FEIc8_ohlcv_1d_butterfly,FEIc7_ohlcv_1d_FEIc8_ohlcv_1d_FEIc9_ohlcv_1d_butterfly,FEIc8_ohlcv_1d_FEIc9_ohlcv_1d_FEIc10_ohlcv_1d_butterfly,FEIc9_ohlcv_1d_FEIc10_ohlcv_1d_FEIc11_ohlcv_1d_butterfly,FEIc10_ohlcv_1d_FEIc11_ohlcv_1d_FEIc12_ohlcv_1d_butterfly,FEIc11_ohlcv_1d_FEIc12_ohlcv_1d_FEIc13_ohlcv_1d_butterfly,FEIc12_ohlcv_1d_FEIc13_ohlcv_1d_FEIc14_ohlcv_1d_butterfly,FEIc13_ohlcv_1d_FEIc14_ohlcv_1d_FEIc15_ohlcv_1d_butterfly,FEIc14_ohlcv_1d_FEIc15_ohlcv_1d_FEIc16_ohlcv_1d_butterfly
2007-01-10 00:00:00+00:00,95.935,95.955,95.95,95.96,95.955,95.955,95.935,96.235,96.135,96.06,,,95.905,95.86,95.86,95.9,-0.09999999999999432,-0.07500000000000284,,,,-0.045000000000001705,0.0,0.04000000000000625,0.03499999999999659,0.01999999999999602,-0.0049999999999954525,0.009999999999990905,-0.0049999999999954525,0.0,-0.01999999999999602,0.012500000000002842,,,,,0.022499999999993747,0.01999999999999602,-0.0024999999999977263,-0.007499999999993179,-0.012500000000002842,0.007499999999993179,-0.007499999999993179,0.0024999999999977263,-0.010000000000005116
2007-01-11 00:00:00+00:00,95.95,95.97,95.955,95.98,95.975,95.97,95.955,96.26,96.135,96.08,,,95.925,95.875,95.875,95.91,-0.125,-0.05500000000000682,,,,-0.04999999999999716,0.0,0.03499999999999659,0.04000000000000625,0.01999999999999602,-0.015000000000000568,0.025000000000005684,-0.005000000000009663,-0.0049999999999954525,-0.015000000000000568,0.03499999999999659,,,,,0.025000000000005684,0.017499999999998295,0.0024999999999977263,-0.010000000000005116,-0.017499999999998295,0.01999999999999602,-0.015000000000000568,0.0,-0.0049999999999954525
2007-01-12 00:00:00+00:00,95.93,95.94,95.935,95.95,95.94,95.93,95.915,96.255,,96.08,,,95.915,95.865,95.86,95.895,,,,,,-0.05000000000001137,-0.0049999999999954525,0.03499999999999659,0.0350000000000108,0.009999999999990905,-0.0049999999999954525,0.015000000000000568,-0.010000000000005116,-0.009999999999990905,-0.015000000000000568,,,,,,0.022500000000007958,0.01999999999999602,1.4210854715202004e-14,-0.012500000000017053,-0.007499999999993179,0.009999999999990905,-0.012500000000002842,0.0,-0.0024999999999977263
2007-01-15 00:00:00+00:00,95.925,95.94,95.93,95.94,95.93,95.925,95.91,96.25,96.165,96.08,,,95.91,95.86,95.855,95.89,-0.08499999999999375,-0.08500000000000796,,,,-0.04999999999999716,-0.0049999999999954525,0.03499999999999659,0.03499999999999659,0.015000000000000568,-0.009999999999990905,0.009999999999990905,-0.009999999999990905,-0.005000000000009663,-0.015000000000000568,-1.4210854715202004e-14,,,,,0.022499999999993747,0.01999999999999602,0.0,-0.010000000000005116,-0.012499999999988631,0.009999999999990905,-0.009999999999990905,0.0024999999999977263,-0.0049999999999954525
2007-01-16 00:00:00+00:00,95.92,95.935,95.925,95.93,95.94,95.925,95.915,96.165,96.08,,,95.915,,95.86,95.86,95.89,-0.08500000000000796,,,,,,0.0,0.030000000000001137,0.030000000000001137,0.015000000000000568,-0.010000000000005116,0.005000000000009663,0.009999999999990905,-0.015000000000000568,-0.009999999999990905,,,,,,,0.015000000000000568,0.0,-0.00750000000000739,-0.012500000000002842,0.00750000000000739,0.0024999999999977263,-0.012499999999988631,0.002500000000011937
2007-01-17 00:00:00+00:00,95.915,95.925,95.92,95.94,95.94,95.94,95.925,96.155,96.08,,,95.91,,95.855,95.85,95.885,-0.07500000000000284,,,,,,-0.005000000000009663,0.0350000000000108,0.030000000000001137,0.009999999999990905,-0.0049999999999954525,0.01999999999999602,0.0,0.0,-0.015000000000000568,,,,,,,0.020000000000010232,-0.002500000000011937,-0.010000000000005116,-0.007499999999993179,0.012500000000002842,-0.009999999999990905,0.0,-0.007499999999993179
2007-01-18 00:00:00+00:00,95.91,95.925,95.915,95.925,95.925,95.92,95.9,96.16,96.08,,,95.915,,95.86,95.85,95.88,-0.0799999999999983,,,,,,-0.010000000000005116,0.030000000000001137,0.030000000000001137,0.015000000000000568,-0.009999999999990905,0.009999999999990905,0.0,-0.0049999999999954525,-0.01999999999999602,,,,,,,0.020000000000010232,0.0,-0.007499999999993179,-0.012500000000002842,0.009999999999990905,-0.0049999999999954525,-0.0024999999999977263,-0.00750000000000739
2007-01-19 00:00:00+00:00,95.895,95.915,95.905,95.915,95.915,95.91,95.895,96.155,96.075,,,95.9,,95.84,95.835,95.87,-0.0799999999999983,,,,,,-0.005000000000009663,0.0350000000000108,0.024999999999991473,0.020000000000010232,-0.010000000000005116,0.010000000000005116,0.0,-0.005000000000009663,-0.015000000000000568,,,,,,,0.020000000000010232,-0.005000000000009663,-0.0024999999999835154,-0.015000000000000568,0.010000000000005116,-0.005000000000009663,-0.002500000000011937,-0.0049999999999954525
2007-01-22 00:00:00+00:00,95.93,95.95,95.945,95.96,95.955,95.96,95.94,96.16,96.07,,,95.91,,95.87,95.87,95.905,-0.09000000000000341,,,,,,0.0,0.03499999999999659,0.025000000000005684,0.01999999999999602,-0.005000000000009663,0.015000000000000568,-0.0049999999999954525,0.0049999999999954525,-0.01999999999999602,,,,,,,0.017499999999998295,-0.0049999999999954525,-0.0024999999999977263,-0.012500000000002842,0.010000000000005116,-0.010000000000005116,0.0049999999999954525,-0.012500000000002842
2007-01-23 00:00:00+00:00,95.915,95.935,95.93,95.94,95.945,95.935,95.93,96.16,96.07,,,95.89,,95.845,95.845,95.88,-0.09000000000000341,,,,,,0.0,0.03499999999999659,0.0350000000000108,0.01999999999999602,-0.0049999999999954525,0.009999999999990905,0.0049999999999954525,-0.009999999999990905,-0.0049999999999954525,,,,,,,0.017499999999998295,0.0,-0.00750000000000739,-0.012499999999988631,0.007499999999993179,-0.0024999999999977263,-0.007499999999993179,0.0024999999999977263
2007-01-24 00:00:00+00:00,95.905,95.925,95.915,95.925,95.915,95.905,95.895,96.155,96.08,,,95.905,,95.85,95.845,95.875,-0.07500000000000284,,,,,,-0.0049999999999954525,0.030000000000001137,0.030000000000001137,0.01999999999999602,-0.009999999999990905,0.009999999999990905,-0.009999999999990905,-0.010000000000005116,-0.010000000000005116,,,,,,,0.017499999999998295,0.0,-0.0049999999999954525,-0.015000000000000568,0.009999999999990905,-0.009999999999990905,-1.4210854715202004e-14,0.0
2007-01-25 00:00:00+00:00,95.875,95.89,95.88,95.88,95.875,95.865,95.845,96.16,96.075,,,95.9,,95.84,95.83,95.85,-0.08499999999999375,,,,,,-0.010000000000005116,0.01999999999999602,0.025000000000005684,0.015000000000000568,-0.010000000000005116,0.0,-0.0049999999999954525,-0.010000000000005116,-0.01999999999999602,,,,,,,0.015000000000000568,0.0024999999999977263,-0.0049999999999954525,-0.012500000000002842,0.0049999999999954525,-0.0024999999999977263,-0.0024999999999977263,-0.0049999999999954525
2007-01-26 00:00:00+00:00,95.87,95.88,95.87,95.88,95.875,95.865,95.855,96.16,96.08,,,95.91,,95.84,95.825,95.85,-0.0799999999999983,,,,,,-0.015000000000000568,0.024999999999991473,0.020000000000010232,0.009999999999990905,-0.009999999999990905,0.009999999999990905,-0.0049999999999954525,-0.010000000000005116,-0.009999999999990905,,,,,,,0.01999999999999602,-0.0024999999999977263,-0.005000000000009663,-0.009999999999990905,0.009999999999990905,-0.007499999999993179,-0.0024999999999977263,1.4210854715202004e-14
2007-01-29 00:00:00+00:00,95.845,95.855,95.85,95.855,95.85,95.85,95.835,96.16,96.075,,,95.895,,95.825,95.805,95.825,-0.08499999999999375,,,,,,-0.01999999999999602,0.01999999999999602,0.01999999999999602,0.010000000000005116,-0.005000000000009663,0.005000000000009663,-0.005000000000009663,0.0,-0.015000000000000568,,,,,,,0.01999999999999602,0.0,-0.0049999999999954525,-0.00750000000000739,0.005000000000009663,-0.005000000000009663,0.0024999999999977263,-0.007499999999993179
2007-01-30 00:00:00+00:00,95.86,95.875,95.865,95.875,95.87,95.86,95.845,96.16,96.08,,,95.91,,95.84,95.82,95.84,-0.0799999999999983,,,,,,-0.020000000000010232,0.020000000000010232,0.01999999999999602,0.015000000000000568,-0.010000000000005116,0.010000000000005116,-0.0049999999999954525,-0.010000000000005116,-0.015000000000000568,,,,,,,0.020000000000010232,0.0,-0.0024999999999977263,-0.012500000000002842,0.010000000000005116,-0.007499999999993179,-0.0024999999999977263,-0.0024999999999977263
2007-01-31 00:00:00+00:00,95.875,95.895,95.89,95.9,95.88,95.875,95.855,96.165,96.085,,,95.91,,95.845,95.835,95.855,-0.0800000000000125,,,,,,-0.010000000000005116,0.020000000000010232,0.01999999999999602,0.01999999999999602,-0.0049999999999954525,0.010000000000005116,-0.020000000000010232,-0.0049999999999954525,-0.01999999999999602,,,,,,,0.015000000000000568,-1.4210854715202004e-14,0.0,-0.012500000000002842,0.00750000000000739,-0.01500000000001478,0.00750000000000739,-0.007499999999993179
2007-02-01 00:00:00+00:00,95.88,95.9,95.895,95.905,95.895,95.89,95.87,96.165,96.085,,,95.915,,95.855,95.84,95.855,-0.0800000000000125,,,,,,-0.015000000000000568,0.015000000000000568,0.024999999999991473,0.020000000000010232,-0.005000000000009663,0.010000000000005116,-0.010000000000005116,-0.0049999999999954525,-0.01999999999999602,,,,,,,0.015000000000000568,0.0049999999999954525,-0.0024999999999977263,-0.012500000000017053,0.00750000000000739,-0.010000000000005116,0.002500000000011937,-0.00750000000000739
2007-02-02 00:00:00+00:00,95.95,95.965,95.96,95.96,95.955,95.94,95.92,96.175,96.095,,,95.955,,95.905,95.905,95.93,-0.0799999999999983,,,,,,0.0,0.025000000000005684,0.01999999999999602,0.015000000000000568,-0.005000000000009663,0.0,-0.0049999999999954525,-0.015000000000000568,-0.01999999999999602,,,,,,,0.012500000000002842,-0.0024999999999977263,-0.0024999999999977263,-0.010000000000005116,0.002500000000011937,-0.0024999999999977263,-0.005000000000009663,-0.0024999999999977263
2007-02-05 00:00:00+00:00,95.975,95.995,95.98,95.985,95.975,95.965,95.94,96.175,96.095,,,95.955,,95.915,95.92,95.955,-0.0799999999999983,,,,,,0.0049999999999954525,0.03499999999999659,0.01999999999999602,0.020000000000010232,-0.015000000000000568,0.0049999999999954525,-0.010000000000005116,-0.009999999999990905,-0.025000000000005684,,,,,,,0.015000000000000568,-0.00750000000000739,0.0,-0.017500000000012506,0.010000000000005116,-0.00750000000000739,0.0,-0.00750000000000739
2007-02-06 00:00:00+00:00,95.985,96.0,95.99,95.99,95.975,95.97,95.955,96.17,96.09,,,95.955,,95.91,95.92,95.96,-0.0799999999999983,,,,,,0.010000000000005116,0.03999999999999204,0.025000000000005684,0.015000000000000568,-0.010000000000005116,0.0,-0.015000000000000568,-0.0049999999999954525,-0.015000000000000568,,,,,,,0.015000000000000568,-0.007499999999993179,-0.005000000000009663,-0.012500000000002842,0.005000000000009663,-0.00750000000000739,0.0049999999999954525,-0.0049999999999954525
2007-02-07 00:00:00+00:00,95.975,96.005,96.0,96.01,96.0,95.99,95.97,96.165,96.085,,,95.94,,95.895,95.905,95.945,-0.0800000000000125,,,,,,0.010000000000005116,0.03999999999999204,0.030000000000001137,0.030000000000001137,-0.0049999999999954525,0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.01999999999999602,,,,,,,0.014999999999986358,-0.0049999999999954525,0.0,-0.017499999999998295,0.007499999999993179,-0.010000000000005116,0.0,-0.0049999999999954525
2007-02-08 00:00:00+00:00,95.93,95.95,95.945,95.945,95.95,95.935,95.92,96.165,96.085,,,95.92,,95.86,95.86,95.89,-0.0800000000000125,,,,,,0.0,0.030000000000001137,0.04000000000000625,0.01999999999999602,-0.005000000000009663,0.0,0.005000000000009663,-0.015000000000000568,-0.015000000000000568,,,,,,,0.015000000000000568,0.005000000000009663,-0.010000000000005116,-0.012500000000002842,0.0024999999999977263,0.0024999999999977263,-0.010000000000005116,0.0
2007-02-09 00:00:00+00:00,95.9,95.915,95.905,95.905,95.91,95.9,95.885,96.165,96.085,,,95.925,,95.855,95.84,95.875,-0.0800000000000125,,,,,,-0.015000000000000568,0.03499999999999659,0.025000000000005684,0.015000000000000568,-0.010000000000005116,0.0,0.0049999999999954525,-0.009999999999990905,-0.015000000000000568,,,,,,,0.025000000000005684,-0.0049999999999954525,-0.0049999999999954525,-0.012500000000002842,0.0049999999999954525,0.0024999999999977263,-0.007499999999993179,-0.0024999999999977263
2007-02-12 00:00:00+00:00,95.885,95.895,95.895,95.905,95.9,95.89,95.875,96.17,96.085,,,95.925,,95.86,95.845,95.87,-0.08500000000000796,,,,,,-0.015000000000000568,0.025000000000005684,0.015000000000000568,0.009999999999990905,0.0,0.010000000000005116,-0.0049999999999954525,-0.010000000000005116,-0.015000000000000568,,,,,,,0.020000000000010232,-0.0049999999999954525,-0.002500000000011937,-0.0049999999999954525,0.005000000000009663,-0.007499999999993179,-0.0024999999999977263,-0.0024999999999977263
2007-02-13 00:00:00+00:00,95.865,95.88,95.88,95.885,95.875,95.87,95.855,96.17,96.085,,,95.92,,95.845,95.825,95.845,-0.08500000000000796,,,,,,-0.01999999999999602,0.01999999999999602,0.01999999999999602,0.015000000000000568,0.0,0.005000000000009663,-0.010000000000005116,-0.0049999999999954525,-0.015000000000000568,,,,,,,0.01999999999999602,0.0,-0.0024999999999977263,-0.007499999999993179,0.0024999999999977263,-0.00750000000000739,0.0024999999999977263,-0.0049999999999954525
2007-02-14 00:00:00+00:00,95.89,95.91,95.915,95.915,95.91,95.895,95.885,96.17,96.085,,,95.92,,95.855,95.845,95.865,-0.08500000000000796,,,,,,-0.010000000000005116,0.01999999999999602,0.025000000000005684,0.01999999999999602,0.005000000000009663,0.0,-0.005000000000009663,-0.015000000000000568,-0.009999999999990905,,,,,,,0.015000000000000568,0.002500000000011937,-0.002500000000011937,-0.007499999999993179,-0.002500000000011937,-0.002500000000011937,-0.0049999999999954525,0.002500000000011937
2007-02-15 00:00:00+00:00,95.95,95.975,95.97,95.985,95.975,95.975,95.94,96.17,96.085,,,95.93,,95.875,95.88,95.925,-0.08500000000000796,,,,,,0.0049999999999954525,0.045000000000001705,0.025000000000005684,0.024999999999991473,-0.0049999999999954525,0.015000000000000568,-0.010000000000005116,0.0,-0.03499999999999659,,,,,,,0.020000000000010232,-0.010000000000005116,-1.4210854715202004e-14,-0.014999999999986358,0.009999999999990905,-0.012500000000002842,0.0049999999999954525,-0.017499999999998295
2007-02-16 00:00:00+00:00,95.915,95.94,95.94,95.94,95.93,95.92,95.9,96.175,96.085,,,95.92,,95.85,95.85,95.885,-0.09000000000000341,,,,,,0.0,0.0350000000000108,0.030000000000001137,0.024999999999991473,0.0,0.0,-0.009999999999990905,-0.010000000000005116,-0.01999999999999602,,,,,,,0.017500000000012506,-0.002500000000011937,-0.002500000000011937,-0.012499999999988631,0.0,-0.0049999999999954525,0.0,-0.0049999999999954525
2007-02-19 00:00:00+00:00,95.9,95.925,95.92,95.925,95.915,95.915,95.89,96.17,96.085,,,95.91,,95.84,95.83,95.865,-0.08500000000000796,,,,,,-0.010000000000005116,0.03499999999999659,0.0350000000000108,0.024999999999991473,-0.0049999999999954525,0.0049999999999954525,-0.009999999999990905,0.0,-0.025000000000005684,,,,,,,0.022499999999993747,1.4210854715202004e-14,-0.005000000000009663,-0.015000000000000568,0.0049999999999954525,-0.007499999999993179,0.0049999999999954525,-0.012500000000002842
2007-02-20 00:00:00+00:00,95.91,95.935,95.935,95.945,95.935,95.91,95.905,96.09,,,95.915,,,95.85,95.855,95.88,,,,,,,0.005000000000009663,0.024999999999991473,0.030000000000001137,0.025000000000005684,0.0,0.009999999999990905,-0.009999999999990905,-0.025000000000005684,-0.0049999999999954525,,,,,,,0.009999999999990905,0.0024999999999977263,-0.0024999999999977263,-0.012500000000002842,0.0049999999999954525,-0.009999999999990905,-0.00750000000000739,0.010000000000005116
2007-02-21 00:00:00+00:00,95.915,95.94,95.95,95.955,95.95,95.945,95.92,96.09,,,95.92,,,95.86,95.86,95.89,,,,,,,0.0,0.030000000000001137,0.025000000000005684,0.024999999999991473,0.010000000000005116,0.0049999999999954525,-0.0049999999999954525,-0.005000000000009663,-0.024999999999991473,,,,,,,0.015000000000000568,-0.0024999999999977263,-1.4210854715202004e-14,-0.007499999999993179,-0.002500000000011937,-0.0049999999999954525,-1.4210854715202004e-14,-0.009999999999990905
2007-02-22 00:00:00+00:00,95.87,95.895,95.89,95.905,95.895,95.89,95.865,96.085,,,95.915,,,95.835,95.82,95.845,,,,,,,-0.015000000000000568,0.025000000000005684,0.025000000000005684,0.024999999999991473,-0.0049999999999954525,0.015000000000000568,-0.010000000000005116,-0.0049999999999954525,-0.025000000000005684,,,,,,,0.020000000000010232,0.0,0.0,-0.015000000000000568,0.010000000000005116,-0.012500000000002842,0.002500000000011937,-0.010000000000005116
2007-02-23 00:00:00+00:00,95.905,95.93,95.935,95.95,95.935,95.93,95.91,96.09,,,95.915,,,95.85,95.845,95.875,,,,,,,-0.0049999999999954525,0.030000000000001137,0.030000000000001137,0.025000000000005684,0.0049999999999954525,0.015000000000000568,-0.015000000000000568,-0.0049999999999954525,-0.020000000000010232,,,,,,,0.017499999999998295,0.0,-0.0024999999999977263,-0.010000000000005116,0.0049999999999954525,-0.015000000000000568,0.0049999999999954525,-0.00750000000000739
2007-02-26 00:00:00+00:00,95.965,95.99,95.995,96.0,95.995,95.99,95.965,96.095,,,95.93,95.915,,95.88,95.885,95.93,,,,-0.015000000000000568,,,0.005000000000009663,0.045000000000001705,0.03499999999999659,0.024999999999991473,0.005000000000009663,0.0049999999999954525,-0.0049999999999954525,-0.005000000000009663,-0.024999999999991473,,,,,,,0.01999999999999602,-0.0049999999999954525,-0.0049999999999954525,-0.009999999999990905,0.0,-0.0049999999999954525,0.0,-0.009999999999990905
2007-02-27 00:00:00+00:00,96.105,96.125,96.115,96.11,96.095,96.1,96.09,96.115,,,96.01,95.925,,95.98,96.005,96.065,,,,-0.08500000000000796,,,0.024999999999991473,0.060000000000002274,0.04000000000000625,0.01999999999999602,-0.010000000000005116,-0.0049999999999954525,-0.015000000000000568,0.0049999999999954525,-0.009999999999990905,,,,,,,0.017500000000012506,-0.009999999999990905,-0.010000000000005116,-0.015000000000000568,0.002500000000011937,-0.005000000000009663,0.009999999999990905,-0.007499999999993179
2007-02-28 00:00:00+00:00,96.015,96.04,96.03,96.05,96.035,96.03,96.005,96.095,,,95.965,,,95.925,95.935,95.98,,,,,,,0.010000000000005116,0.045000000000001705,0.03499999999999659,0.025000000000005684,-0.010000000000005116,0.01999999999999602,-0.015000000000000568,-0.0049999999999954525,-0.025000000000005684,,,,,,,0.017499999999998295,-0.005000000000009663,-0.0049999999999954525,-0.017499999999998295,0.015000000000000568,-0.017499999999998295,0.0049999999999954525,-0.010000000000005116
2007-03-01 00:00:00+00:00,96.035,96.06,96.055,96.055,96.055,96.045,96.025,96.1,96.075,,95.98,,,95.955,95.965,96.01,-0.024999999999991473,,,,,,0.010000000000005116,0.045000000000001705,0.024999999999991473,0.025000000000005684,-0.0049999999999954525,0.0,0.0,-0.010000000000005116,-0.01999999999999602,,,,,,,0.017499999999998295,-0.010000000000005116,0.0,-0.015000000000000568,0.0024999999999977263,0.0,-0.0049999999999954525,-0.0049999999999954525
2007-03-02 00:00:00+00:00,96.085,96.1,96.095,96.095,96.08,96.07,96.045,96.115,,,96.035,,,96.015,96.025,96.065,,,,,,,0.010000000000005116,0.03999999999999204,0.01999999999999602,0.015000000000000568,-0.0049999999999954525,0.0,-0.015000000000000568,-0.010000000000005116,-0.024999999999991473,,,,,,,0.014999999999986358,-0.009999999999990905,-0.0024999999999977263,-0.009999999999990905,0.0024999999999977263,-0.007499999999993179,0.0024999999999977263,-0.007499999999993179
2007-03-05 00:00:00+00:00,96.09,96.1,96.095,96.095,96.085,96.07,96.05,96.105,,,96.02,,,96.01,96.02,96.06,,,,,,,0.009999999999990905,0.04000000000000625,0.030000000000001137,0.009999999999990905,-0.0049999999999954525,0.0,-0.010000000000005116,-0.015000000000000568,-0.01999999999999602,,,,,,,0.015000000000000568,-0.0049999999999954525,-0.010000000000005116,-0.007499999999993179,0.0024999999999977263,-0.0049999999999954525,-0.0024999999999977263,-0.0024999999999977263
2007-03-06 00:00:00+00:00,96.055,96.065,96.06,96.065,96.055,96.055,96.04,96.095,,,96.0,,,95.97,95.98,96.025,,,,,,,0.010000000000005116,0.045000000000001705,0.030000000000001137,0.009999999999990905,-0.0049999999999954525,0.0049999999999954525,-0.009999999999990905,0.0,-0.015000000000000568,,,,,,,0.017499999999998295,-0.007499999999993179,-0.010000000000005116,-0.007499999999993179,0.0049999999999954525,-0.007499999999993179,0.0049999999999954525,-0.007499999999993179
2007-03-07 00:00:00+00:00,96.06,96.075,96.07,96.07,96.065,96.05,96.04,96.1,,,96.005,,,95.97,95.98,96.025,,,,,,,0.010000000000005116,0.045000000000001705,0.03499999999999659,0.015000000000000568,-0.005000000000009663,0.0,-0.0049999999999954525,-0.015000000000000568,-0.009999999999990905,,,,,,,0.017499999999998295,-0.0049999999999954525,-0.009999999999990905,-0.010000000000005116,0.0024999999999977263,-0.0024999999999977263,-0.0049999999999954525,0.002500000000011937
2007-03-08 00:00:00+00:00,96.05,96.075,96.075,96.07,96.065,96.055,96.045,96.09,,,95.96,,,95.93,95.95,96.005,,,,,,,0.01999999999999602,0.05499999999999261,0.045000000000001705,0.025000000000005684,0.0,-0.005000000000009663,-0.0049999999999954525,-0.009999999999990905,-0.010000000000005116,,,,,,,0.017499999999998295,-0.0049999999999954525,-0.010000000000005116,-0.012500000000002842,-0.002500000000011937,0.0,-0.0024999999999977263,0.0
2007-03-09 00:00:00+00:00,96.0,96.03,96.035,96.04,96.035,96.02,95.995,96.09,,,95.94,,,95.89,95.895,95.95,,,,,,,0.0049999999999954525,0.05500000000000682,0.04999999999999716,0.030000000000001137,0.0049999999999954525,0.005000000000009663,-0.005000000000009663,-0.015000000000000568,-0.024999999999991473,,,,,,,0.025000000000005684,-0.002500000000011937,-0.009999999999990905,-0.012500000000002842,0.0,-0.005000000000009663,-0.0049999999999954525,-0.0049999999999954525
2007-03-12 00:00:00+00:00,96.015,96.055,96.06,96.07,96.06,96.055,96.03,96.095,,,95.94,,,95.895,95.905,95.96,,,,,,,0.010000000000005116,0.05499999999999261,0.05500000000000682,0.04000000000000625,0.0049999999999954525,0.009999999999990905,-0.009999999999990905,-0.0049999999999954525,-0.025000000000005684,,,,,,,0.022499999999993747,1.4210854715202004e-14,-0.00750000000000739,-0.017500000000012506,0.0024999999999977263,-0.009999999999990905,0.0024999999999977263,-0.010000000000005116
2007-03-13 00:00:00+00:00,96.06,96.1,96.105,96.115,96.11,96.095,96.06,96.1,,,95.96,,,95.925,95.94,96.0,,,,,,,0.015000000000000568,0.060000000000002274,0.060000000000002274,0.03999999999999204,0.005000000000009663,0.009999999999990905,-0.0049999999999954525,-0.015000000000000568,-0.03499999999999659,,,,,,,0.022500000000007958,0.0,-0.010000000000005116,-0.017499999999984084,0.0024999999999835154,-0.007499999999993179,-0.005000000000009663,-0.009999999999990905
2007-03-14 00:00:00+00:00,96.045,96.085,96.095,96.105,96.105,96.09,96.065,96.095,96.06,,95.945,,,95.91,95.92,95.985,-0.03499999999999659,,,,,,0.010000000000005116,0.06499999999999773,0.060000000000002274,0.03999999999999204,0.010000000000005116,0.010000000000005116,0.0,-0.015000000000000568,-0.025000000000005684,,,,,,,0.0274999999999892,-0.0024999999999977263,-0.010000000000005116,-0.015000000000000568,0.0,-0.005000000000009663,-0.00750000000000739,-0.0049999999999954525
2007-03-15 00:00:00+00:00,96.02,96.06,96.07,96.08,96.07,96.055,96.035,96.095,96.06,,95.95,,,95.895,95.905,95.96,-0.03499999999999659,,,,,,0.010000000000005116,0.05499999999999261,0.060000000000002274,0.04000000000000625,0.009999999999990905,0.010000000000005116,-0.010000000000005116,-0.014999999999986358,-0.020000000000010232,,,,,,,0.022499999999993747,0.002500000000011937,-0.010000000000005116,-0.01500000000001478,0.0,-0.010000000000005116,-0.0024999999999977263,-0.002500000000011937
2007-03-16 00:00:00+00:00,96.005,96.04,96.045,96.065,96.05,96.04,96.02,96.1,96.065,,95.95,,,95.89,95.895,95.95,-0.03499999999999659,,,,,,0.0049999999999954525,0.05500000000000682,0.05499999999999261,0.0350000000000108,0.0049999999999954525,0.01999999999999602,-0.015000000000000568,-0.009999999999990905,-0.020000000000010232,,,,,,,0.025000000000005684,-1.4210854715202004e-14,-0.009999999999990905,-0.015000000000000568,0.00750000000000739,-0.017499999999998295,0.002500000000011937,-0.005000000000009663
2007-03-19 00:00:00+00:00,95.965,96.01,96.02,96.025,96.02,96.01,95.99,96.105,96.06,,95.93,,,95.87,95.86,95.915,-0.045000000000001705,,,,,,-0.010000000000005116,0.05500000000000682,0.04999999999999716,0.045000000000001705,0.009999999999990905,0.005000000000009663,-0.005000000000009663,-0.009999999999990905,-0.020000000000010232,,,,,,,0.032500000000013074,-0.002500000000011937,-0.0024999999999977263,-0.017499999999998295,-0.0024999999999835154,-0.005000000000009663,-0.0024999999999835154,-0.005000000000009663
2007-03-20 00:00:00+00:00,96.03,96.04,96.05,96.045,96.03,96.015,96.02,96.06,,95.93,,,95.87,95.865,95.92,95.985,,,,,,-0.005000000000009663,0.05500000000000682,0.06499999999999773,0.045000000000001705,0.010000000000005116,0.009999999999990905,-0.0049999999999954525,-0.015000000000000568,-0.015000000000000568,0.0049999999999954525,,,,,,0.030000000000015348,0.0049999999999954525,-0.010000000000005116,-0.017499999999998295,-1.4210854715202004e-14,-0.007499999999993179,-0.005000000000009663,0.0,0.010000000000005116
