Date-Time,FEIc2-FEIc1_s,FEIc3-FEIc2_s,FEIc4-FEIc3_s,FEIc5-FEIc4_s,FEIc6-FEIc5_s,FEIc7-FEIc6_s,FEIc8-FEIc7_s,FEIc9-FEIc8_s,FEIc10-FEIc9_s,FEIc11-FEIc10_s,FEIc12-FEIc11_s,FEIc13-FEIc12_s,FEIc14-FEIc13_s,FEIc15-FEIc14_s,FEIc16-FEIc15_s
2007-03-01 00:00:00+00:00,-0.025,0.005,-0.1,-0.055,-0.015,0.045,0.01,0.045,0.025,0.025,-0.005,0.0,0.0,-0.01,-0.02
2007-03-02 00:00:00+00:00,-0.04,0.005,-0.045,-0.11,-0.015,0.105,0.01,0.04,0.02,0.015,-0.005,0.0,-0.015,-0.01,-0.025
2007-03-05 00:00:00+00:00,-0.03,0.005,-0.06,-0.095,-0.015,0.1,0.01,0.04,0.03,0.01,-0.005,0.0,-0.01,-0.015,-0.02
2007-03-06 00:00:00+00:00,-0.02,0.005,-0.08,-0.075,-0.015,0.06,0.01,0.045,0.03,0.01,-0.005,0.005,-0.01,0.0,-0.015
2007-03-07 00:00:00+00:00,-0.025,0.005,-0.075,-0.08,-0.015,0.06,0.01,0.045,0.035,0.015,-0.005,0.0,-0.005,-0.015,-0.01
2007-03-08 00:00:00+00:00,-0.015,0.005,-0.12,-0.035,-0.015,0.02,0.02,0.055,0.045,0.025,0.0,-0.005,-0.005,-0.01,-0.01
2007-03-09 00:00:00+00:00,-0.015,0.005,-0.14,-0.015,-0.015,-0.02,0.005,0.055,0.05,0.03,0.005,0.005,-0.005,-0.015,-0.025
2007-03-12 00:00:00+00:00,-0.02,0.005,-0.14,-0.015,-0.015,-0.015,0.01,0.055,0.055,0.04,0.005,0.01,-0.01,-0.005,-0.025
2007-03-13 00:00:00+00:00,-0.025,0.005,-0.12,-0.035,-0.015,0.015,0.015,0.06,0.06,0.04,0.005,0.01,-0.005,-0.015,-0.035
2007-03-14 00:00:00+00:00,-0.035,0.02,-0.135,-0.02,-0.015,0.0,0.01,0.065,0.06,0.04,0.01,0.01,0.0,-0.015,-0.025
2007-03-15 00:00:00+00:00,-0.035,0.02,-0.13,-0.025,-0.015,-0.015,0.01,0.055,0.06,0.04,0.01,0.01,-0.01,-0.015,-0.02
2007-03-16 00:00:00+00:00,-0.035,0.015,-0.13,-0.025,-0.015,-0.02,0.005,0.055,0.055,0.035,0.005,0.02,-0.015,-0.01,-0.02
2007-03-19 00:00:00+00:00,-0.045,0.02,-0.15,-0.005,-0.015,-0.04,-0.01,0.055,0.05,0.045,0.01,0.005,-0.005,-0.01,-0.02
2007-03-20 00:00:00+00:00,0.0,-0.13,0.0,-0.005,-0.055,-0.005,0.055,0.065,0.045,0.01,0.01,-0.005,-0.015,-0.015,0.005
2007-03-21 00:00:00+00:00,-0.005,-0.11,-0.02,-0.005,-0.025,0.005,0.055,0.06,0.045,0.015,0.005,-0.01,-0.01,-0.015,0.0
2007-03-22 00:00:00+00:00,-0.055,-0.075,0.0,-0.005,-0.055,-0.01,0.05,0.055,0.045,0.005,0.005,-0.01,0.005,-0.025,0.005
2007-03-23 00:00:00+00:00,-0.06,-0.075,0.005,-0.005,-0.06,-0.02,0.04,0.05,0.035,0.01,0.005,-0.015,-0.01,-0.035,0.02
2007-03-26 00:00:00+00:00,-0.06,-0.07,0.0,-0.005,-0.075,-0.02,0.045,0.05,0.045,0.005,0.02,-0.015,-0.01,-0.025,-0.01
2007-03-27 00:00:00+00:00,-0.05,-0.085,0.015,-0.005,-0.09,-0.02,0.04,0.055,0.045,0.015,0.01,-0.01,-0.015,-0.025,0.0
2007-03-28 00:00:00+00:00,-0.065,-0.08,0.025,-0.005,-0.095,-0.02,0.035,0.05,0.035,0.01,0.005,-0.01,-0.025,-0.005,0.005
2007-03-29 00:00:00+00:00,-0.06,-0.09,0.035,-0.005,-0.11,-0.015,0.025,0.05,0.04,0.005,0.01,-0.005,-0.01,-0.03,0.01
2007-03-30 00:00:00+00:00,-0.06,-0.095,0.04,-0.005,-0.115,-0.025,0.03,0.05,0.035,0.01,0.005,0.0,-0.015,-0.01,0.0
2007-04-02 00:00:00+00:00,-0.05,-0.1,0.045,-0.005,-0.145,-0.04,0.035,0.05,0.05,0.01,0.005,-0.02,-0.005,-0.015,0.01
2007-04-03 00:00:00+00:00,-0.05,-0.1,0.045,-0.005,-0.14,-0.03,0.03,0.05,0.04,0.01,0.01,-0.015,-0.01,-0.015,0.0
2007-04-04 00:00:00+00:00,-0.045,-0.1,0.045,-0.005,-0.13,-0.025,0.035,0.05,0.05,0.01,0.01,-0.01,-0.015,-0.025,0.005
2007-04-05 00:00:00+00:00,-0.07,-0.08,0.05,-0.005,-0.145,-0.035,0.03,0.055,0.055,0.01,0.005,-0.015,-0.015,-0.015,0.0
2007-04-10 00:00:00+00:00,-0.065,-0.09,0.06,-0.005,-0.17,-0.04,0.03,0.055,0.045,0.02,0.005,-0.015,-0.025,-0.015,-0.015
2007-04-11 00:00:00+00:00,-0.08,-0.075,0.065,-0.005,-0.185,-0.04,0.025,0.055,0.035,0.015,0.005,-0.01,-0.015,-0.02,-0.015
2007-04-12 00:00:00+00:00,-0.08,-0.075,0.06,-0.005,-0.19,-0.06,0.03,0.04,0.05,0.005,0.005,-0.015,-0.02,-0.03,0.015
2007-04-13 00:00:00+00:00,-0.085,-0.08,0.065,-0.005,-0.205,-0.065,0.005,0.05,0.045,0.01,0.015,-0.025,-0.02,-0.035,0.005
2007-04-16 00:00:00+00:00,-0.07,-0.085,0.06,-0.005,-0.19,-0.065,0.015,0.05,0.045,0.015,0.015,-0.02,-0.02,-0.035,-0.015
2007-04-17 00:00:00+00:00,-0.09,0.005,0.06,-0.18,-0.015,-0.055,0.015,0.045,0.055,0.02,0.0,-0.02,-0.02,-0.03,0.005
2007-04-18 00:00:00+00:00,-0.085,0.0,0.06,-0.175,-0.02,-0.05,0.015,0.05,0.055,0.03,0.005,-0.02,-0.015,-0.03,0.0
2007-04-19 00:00:00+00:00,-0.085,0.005,0.06,-0.2,0.005,-0.08,0.01,0.045,0.055,0.025,0.0,-0.015,-0.01,-0.025,-0.005
2007-04-20 00:00:00+00:00,-0.085,0.005,0.06,-0.195,0.0,-0.075,0.01,0.05,0.055,0.025,0.01,-0.015,-0.025,-0.03,0.0
2007-04-23 00:00:00+00:00,-0.085,0.0,0.06,-0.185,-0.01,-0.055,0.015,0.045,0.05,0.025,0.01,-0.03,-0.01,-0.03,0.0
2007-04-24 00:00:00+00:00,-0.08,0.0,0.06,-0.185,-0.01,-0.06,0.02,0.05,0.055,0.015,0.015,-0.02,-0.02,-0.025,0.005
2007-04-25 00:00:00+00:00,-0.08,0.0,0.06,-0.19,-0.005,-0.07,0.01,0.045,0.055,0.025,0.01,-0.015,-0.02,-0.02,0.005
2007-04-26 00:00:00+00:00,-0.085,0.01,0.06,-0.21,0.015,-0.1,0.0,0.04,0.05,0.025,0.015,-0.015,-0.02,-0.03,-0.005
2007-04-27 00:00:00+00:00,-0.085,0.01,0.06,-0.2,0.005,-0.095,-0.005,0.04,0.055,0.02,0.015,-0.015,-0.02,-0.025,-0.005
2007-04-30 00:00:00+00:00,-0.075,0.005,0.06,-0.175,-0.02,-0.055,0.01,0.045,0.065,0.035,0.015,-0.01,-0.03,-0.03,-0.005
2007-05-01 00:00:00+00:00,-0.085,0.015,0.06,-0.2,0.005,-0.085,-0.005,0.045,0.05,0.03,0.02,-0.015,-0.015,-0.025,0.0
2007-05-02 00:00:00+00:00,-0.08,0.01,0.06,-0.215,0.02,-0.11,0.0,0.045,0.055,0.03,0.02,-0.01,-0.015,-0.03,0.01
2007-05-03 00:00:00+00:00,-0.085,-0.04,0.11,-0.215,0.02,-0.11,-0.01,0.04,0.055,0.035,0.02,-0.015,-0.02,-0.025,-0.005
2007-05-04 00:00:00+00:00,-0.08,-0.04,0.11,-0.205,0.01,-0.1,-0.005,0.045,0.055,0.035,0.025,0.0,-0.02,-0.02,0.0
2007-05-07 00:00:00+00:00,-0.085,-0.035,0.11,-0.21,0.015,-0.11,-0.01,0.04,0.055,0.025,0.025,-0.01,-0.02,-0.02,-0.005
2007-05-08 00:00:00+00:00,-0.08,-0.035,0.11,-0.205,0.01,-0.1,-0.005,0.035,0.06,0.025,0.02,0.01,-0.015,-0.015,-0.015
2007-05-09 00:00:00+00:00,-0.075,-0.04,0.11,-0.21,0.015,-0.11,-0.01,0.04,0.04,0.035,0.03,-0.01,0.01,-0.045,0.02
2007-05-10 00:00:00+00:00,-0.08,-0.035,0.11,-0.2,0.005,-0.085,-0.005,0.04,0.045,0.025,0.02,-0.015,-0.01,-0.025,-0.005
2007-05-11 00:00:00+00:00,-0.085,-0.03,0.11,-0.2,0.005,-0.095,-0.01,0.035,0.04,0.015,0.03,-0.01,-0.01,-0.025,0.005
2007-05-14 00:00:00+00:00,-0.085,-0.03,0.11,-0.21,0.015,-0.115,-0.02,0.025,0.035,0.025,0.015,-0.015,-0.015,-0.01,-0.005
2007-05-15 00:00:00+00:00,-0.035,0.01,-0.135,0.035,0.015,-0.16,-0.02,0.02,0.04,0.02,0.02,-0.02,-0.01,-0.01,0.005
2007-05-16 00:00:00+00:00,-0.055,0.03,-0.16,0.06,0.015,-0.19,-0.015,0.02,0.04,0.02,0.03,0.0,-0.015,-0.015,0.005
2007-05-17 00:00:00+00:00,-0.055,0.035,-0.17,0.07,0.015,-0.2,-0.02,0.02,0.035,0.025,0.025,0.0,-0.005,-0.015,0.01
2007-05-18 00:00:00+00:00,-0.05,0.03,-0.17,0.07,0.015,-0.195,-0.03,0.02,0.035,0.025,0.025,0.0,0.005,-0.015,0.01
2007-05-21 00:00:00+00:00,-0.05,0.03,-0.155,0.055,0.015,-0.185,-0.025,0.015,0.04,0.02,0.03,0.0,-0.005,-0.01,0.005
2007-05-22 00:00:00+00:00,-0.05,0.03,-0.18,0.08,0.015,-0.215,-0.035,0.015,0.03,0.035,0.025,-0.01,-0.005,-0.005,0.005
2007-05-23 00:00:00+00:00,-0.065,0.045,-0.18,0.08,0.015,-0.23,-0.04,0.005,0.03,0.03,0.025,-0.005,0.01,-0.02,0.0
2007-05-24 00:00:00+00:00,-0.04,0.02,-0.155,0.055,0.015,-0.19,-0.05,0.0,0.03,0.03,0.03,0.0,0.0,-0.01,-0.01
2007-05-25 00:00:00+00:00,-0.035,0.02,-0.18,0.08,0.015,-0.24,-0.055,-0.01,0.025,0.03,0.035,0.005,0.0,-0.015,0.01
2007-05-28 00:00:00+00:00,-0.04,0.02,-0.19,0.09,0.015,-0.24,-0.055,-0.015,0.025,0.025,0.035,0.0,0.015,-0.005,-0.005
2007-05-29 00:00:00+00:00,-0.035,0.02,-0.19,0.09,0.015,-0.25,-0.05,-0.015,0.02,0.025,0.035,0.01,-0.005,-0.01,0.015
2007-05-30 00:00:00+00:00,-0.035,0.02,-0.185,0.085,0.015,-0.25,-0.06,-0.01,0.02,0.025,0.035,0.01,0.005,-0.015,0.02
2007-05-31 00:00:00+00:00,-0.035,0.02,-0.19,0.09,0.015,-0.265,-0.07,-0.015,0.025,0.025,0.035,0.01,0.0,-0.005,0.015
2007-06-01 00:00:00+00:00,-0.035,0.02,-0.2,0.1,0.015,-0.295,-0.08,-0.015,0.02,0.03,0.03,0.015,0.0,0.0,0.005
2007-06-04 00:00:00+00:00,-0.04,0.02,-0.19,0.09,0.015,-0.285,-0.08,-0.015,0.015,0.03,0.035,0.01,0.005,-0.015,0.02
2007-06-05 00:00:00+00:00,-0.035,0.02,-0.19,0.09,0.015,-0.295,-0.085,-0.025,0.015,0.025,0.04,0.015,0.005,-0.01,0.015
2007-06-06 00:00:00+00:00,-0.055,0.03,-0.175,0.075,0.015,-0.25,-0.06,-0.025,0.015,0.025,0.035,0.005,0.005,-0.01,0.01
2007-06-07 00:00:00+00:00,-0.055,0.035,-0.19,0.09,0.015,-0.285,-0.085,-0.035,0.005,0.015,0.03,0.005,-0.005,-0.015,0.035
2007-06-08 00:00:00+00:00,-0.055,0.03,-0.175,0.075,0.015,-0.27,-0.1,-0.045,0.005,0.005,0.02,0.0,0.005,-0.01,0.0
2007-06-11 00:00:00+00:00,-0.06,0.03,-0.17,0.07,0.015,-0.27,-0.09,-0.045,-0.01,0.01,0.025,0.0,-0.005,-0.005,0.01
2007-06-12 00:00:00+00:00,-0.05,0.025,-0.185,0.085,0.015,-0.3,-0.115,-0.06,-0.02,0.005,0.025,0.01,-0.02,-0.015,0.045
2007-06-13 00:00:00+00:00,-0.055,0.03,-0.175,0.075,0.015,-0.285,-0.12,-0.065,-0.02,0.005,0.02,0.0,0.0,-0.015,-0.01
2007-06-14 00:00:00+00:00,-0.055,0.025,-0.18,0.08,0.015,-0.275,-0.125,-0.06,-0.02,0.0,0.01,0.005,0.005,0.005,-0.005
2007-06-15 00:00:00+00:00,-0.05,0.025,-0.18,0.08,0.015,-0.285,-0.12,-0.06,-0.01,0.0,0.015,-0.005,-0.02,-0.005,-0.005
2007-06-18 00:00:00+00:00,-0.05,0.025,-0.18,0.08,0.015,-0.28,-0.12,-0.05,-0.01,0.0,0.015,-0.005,-0.005,-0.02,0.0
2007-06-19 00:00:00+00:00,-0.005,-0.14,-0.015,0.08,-0.24,-0.105,-0.04,0.005,0.0,0.02,-0.01,-0.01,-0.015,0.0,-0.015
2007-06-20 00:00:00+00:00,0.0,-0.155,0.0,0.08,-0.275,-0.125,-0.055,-0.01,0.0,0.02,0.0,0.0,-0.005,0.005,-0.005
2007-06-21 00:00:00+00:00,0.0,-0.155,0.0,0.08,-0.285,-0.115,-0.045,-0.005,0.0,0.02,-0.005,0.0,-0.02,0.005,-0.02
2007-06-22 00:00:00+00:00,-0.005,-0.14,-0.015,0.08,-0.25,-0.105,-0.03,0.005,0.005,0.01,-0.01,-0.03,-0.02,0.0,-0.015
2007-06-25 00:00:00+00:00,-0.005,-0.145,-0.01,0.08,-0.25,-0.095,-0.025,0.015,0.0,0.005,-0.01,-0.02,-0.025,-0.01,-0.015
2007-06-26 00:00:00+00:00,-0.01,-0.145,-0.01,0.08,-0.255,-0.095,-0.03,0.01,0.01,0.005,-0.01,-0.035,-0.02,0.0,-0.01
2007-06-27 00:00:00+00:00,-0.015,-0.145,-0.01,0.08,-0.245,-0.09,-0.015,0.005,0.01,0.01,-0.015,0.005,-0.035,0.005,-0.015
2007-06-28 00:00:00+00:00,-0.005,-0.155,0.0,0.08,-0.27,-0.1,-0.035,0.0,0.01,0.015,-0.01,-0.025,-0.015,-0.015,0.0
2007-06-29 00:00:00+00:00,0.0,-0.15,-0.005,0.08,-0.26,-0.1,-0.035,0.005,0.015,0.02,-0.005,-0.02,-0.005,0.0,-0.005
2007-07-01 00:00:00+00:00,0.0,-0.15,-0.005,0.08,-0.275,-0.085,-0.03,0.0,0.015,0.02,-0.005,-0.02,-0.005,0.0,-0.005
2007-07-02 00:00:00+00:00,0.005,-0.16,0.005,0.08,-0.28,-0.065,-0.015,0.02,0.015,0.02,0.0,0.0,-0.03,-0.005,-0.02
2007-07-03 00:00:00+00:00,0.005,-0.155,0.0,0.08,-0.275,-0.1,-0.04,0.01,0.015,0.025,0.0,-0.01,-0.02,-0.005,-0.01
2007-07-04 00:00:00+00:00,0.005,-0.165,0.01,0.08,-0.285,-0.115,-0.045,0.0,0.015,0.025,0.0,-0.01,-0.025,-0.005,-0.015
2007-07-05 00:00:00+00:00,0.01,-0.17,0.015,0.08,-0.315,-0.12,-0.055,-0.01,0.01,0.025,-0.005,-0.005,-0.02,0.0,-0.015
2007-07-06 00:00:00+00:00,0.02,-0.175,0.02,0.08,-0.32,-0.13,-0.055,-0.015,0.02,0.02,0.0,-0.015,-0.03,-0.005,-0.015
2007-07-09 00:00:00+00:00,-0.07,-0.09,0.02,0.08,-0.305,-0.13,-0.06,-0.015,0.015,0.025,0.0,-0.02,-0.02,-0.01,-0.015
2007-07-10 00:00:00+00:00,-0.065,-0.09,0.01,0.08,-0.27,-0.105,-0.04,0.0,0.01,0.025,0.0,-0.015,-0.05,0.01,-0.035
2007-07-11 00:00:00+00:00,-0.065,-0.09,0.01,0.08,-0.3,-0.12,-0.045,0.005,0.015,0.035,0.005,-0.02,-0.03,0.0,-0.015
2007-07-12 00:00:00+00:00,-0.075,-0.095,0.025,0.08,-0.31,-0.13,-0.055,-0.01,0.015,0.025,0.005,-0.02,-0.025,-0.02,0.025
2007-07-13 00:00:00+00:00,-0.07,-0.09,0.02,0.08,-0.3,-0.125,-0.06,-0.005,0.01,0.025,0.005,0.0,-0.045,0.005,-0.005
2007-07-15 00:00:00+00:00,-0.07,-0.09,0.02,0.08,-0.305,-0.12,-0.06,-0.005,0.01,0.025,0.005,0.0,-0.045,0.005,-0.005
2007-07-16 00:00:00+00:00,-0.07,-0.085,0.015,0.08,-0.285,-0.125,-0.05,0.0,0.02,0.025,0.005,-0.01,-0.02,-0.005,-0.005
2007-07-17 00:00:00+00:00,-0.09,0.005,0.015,-0.225,0.02,-0.145,-0.06,-0.01,0.015,0.02,0.005,-0.005,-0.035,0.01,-0.015
2007-07-18 00:00:00+00:00,-0.095,0.005,0.015,-0.215,0.01,-0.13,-0.055,-0.01,0.015,0.035,0.0,0.005,-0.025,0.0,0.005
2007-07-19 00:00:00+00:00,-0.095,0.01,0.015,-0.22,0.015,-0.135,-0.045,-0.01,0.015,0.035,0.01,-0.01,-0.01,0.005,-0.015
2007-07-20 00:00:00+00:00,-0.095,0.005,0.015,-0.185,-0.02,-0.07,-0.035,0.0,0.01,0.03,0.01,0.005,-0.015,0.01,0.0
2007-07-22 00:00:00+00:00,-0.095,0.005,0.015,-0.18,-0.025,-0.07,-0.035,0.0,0.01,0.03,0.01,0.005,-0.015,0.01,0.0
2007-07-23 00:00:00+00:00,-0.085,0.01,0.015,-0.195,-0.01,-0.085,-0.02,0.015,0.005,0.03,0.015,0.0,-0.01,-0.005,-0.01
2007-07-24 00:00:00+00:00,-0.085,0.005,0.015,-0.18,-0.025,-0.05,-0.01,0.02,0.005,0.025,0.015,0.005,-0.045,0.035,-0.035
2007-07-25 00:00:00+00:00,-0.095,0.01,0.015,-0.175,-0.03,-0.05,-0.01,0.01,0.005,0.025,0.01,0.0,-0.015,0.0,-0.01
2007-07-26 00:00:00+00:00,-0.08,-0.02,0.015,-0.1,-0.105,0.05,0.0,0.01,0.02,0.025,0.005,-0.02,-0.025,0.005,-0.02
2007-07-27 00:00:00+00:00,-0.08,-0.015,0.015,-0.115,-0.09,0.04,-0.01,0.015,0.01,0.015,-0.005,-0.01,-0.015,-0.005,-0.02
2007-07-30 00:00:00+00:00,-0.095,-0.01,0.015,-0.12,-0.085,0.03,-0.02,0.005,0.005,0.02,-0.005,-0.015,-0.005,-0.015,-0.015
2007-07-31 00:00:00+00:00,-0.055,-0.02,0.015,-0.1,-0.105,0.065,-0.01,0.015,0.0,0.01,0.015,-0.01,-0.09,0.045,-0.05
2007-08-01 00:00:00+00:00,-0.06,-0.015,0.015,-0.125,-0.08,0.01,-0.015,0.02,0.015,0.01,0.01,-0.02,-0.015,-0.005,-0.015
2007-08-02 00:00:00+00:00,-0.075,0.005,0.015,-0.14,-0.065,-0.005,-0.005,0.02,0.01,0.015,0.0,-0.01,-0.03,0.015,-0.015
2007-08-03 00:00:00+00:00,-0.055,-0.005,0.015,-0.095,-0.11,0.06,0.0,0.01,0.01,0.02,0.0,-0.01,-0.035,0.005,0.015
2007-08-05 00:00:00+00:00,-0.055,-0.005,0.015,-0.1,-0.105,0.065,-0.005,0.01,0.01,0.02,0.0,-0.01,-0.035,0.005,0.015
2007-08-06 00:00:00+00:00,-0.06,0.0,0.015,-0.125,-0.08,0.025,-0.005,0.015,0.0,0.02,0.005,0.01,-0.05,0.05,0.0
2007-08-07 00:00:00+00:00,-0.05,0.005,0.015,-0.125,-0.08,0.01,-0.005,0.01,0.01,0.015,-0.005,0.01,-0.015,0.02,-0.005
2007-08-08 00:00:00+00:00,-0.04,0.025,0.015,-0.165,-0.04,-0.035,-0.015,0.0,0.005,0.015,0.01,-0.01,-0.015,0.025,-0.015
2007-08-09 00:00:00+00:00,0.03,-0.02,0.015,-0.07,-0.135,0.095,-0.015,-0.01,0.0,0.01,0.0,-0.03,-0.025,0.0,0.0
2007-08-10 00:00:00+00:00,0.105,-0.03,0.015,-0.03,-0.175,0.125,-0.015,-0.005,-0.005,0.0,-0.01,-0.01,-0.025,-0.005,-0.02
2007-08-12 00:00:00+00:00,0.105,-0.03,0.015,-0.01,-0.195,0.125,-0.015,-0.005,-0.005,0.0,-0.01,-0.01,-0.025,-0.005,-0.02
2007-08-13 00:00:00+00:00,0.155,-0.01,0.015,-0.03,-0.175,0.14,-0.005,0.005,-0.01,-0.01,-0.02,-0.015,-0.025,-0.01,-0.015
2007-08-14 00:00:00+00:00,0.01,-0.015,-0.015,0.01,-0.185,0.17,-0.005,0.0,-0.015,-0.01,-0.015,-0.02,-0.03,-0.02,-0.01
2007-08-15 00:00:00+00:00,0.04,-0.015,0.015,-0.02,-0.185,0.255,0.0,-0.01,-0.03,-0.025,-0.025,-0.04,-0.02,-0.02,-0.02
2007-08-16 00:00:00+00:00,0.05,-0.015,0.03,-0.035,-0.185,0.375,0.015,-0.005,-0.055,-0.07,-0.05,-0.035,-0.025,0.005,-0.015
2007-08-17 00:00:00+00:00,0.0,-0.015,0.125,-0.13,-0.185,0.415,0.02,-0.03,-0.075,-0.06,-0.07,-0.005,-0.025,-0.015,-0.02
2007-08-19 00:00:00+00:00,0.0,-0.015,0.085,-0.09,-0.185,0.415,0.02,-0.03,-0.075,-0.06,-0.07,-0.005,-0.025,-0.015,-0.02
2007-08-20 00:00:00+00:00,0.025,-0.015,0.115,-0.12,-0.185,0.405,0.035,-0.005,-0.06,-0.045,-0.045,-0.045,-0.04,-0.03,-0.005
2007-08-21 00:00:00+00:00,0.07,-0.015,0.11,-0.115,-0.185,0.415,0.05,-0.01,-0.05,-0.04,-0.04,-0.035,-0.035,-0.025,-0.02
2007-08-22 00:00:00+00:00,0.125,-0.015,-0.045,0.04,-0.185,0.245,0.055,0.025,-0.01,-0.01,-0.04,-0.01,-0.04,-0.04,-0.01
2007-08-23 00:00:00+00:00,0.21,-0.015,-0.11,0.105,-0.185,0.205,0.1,0.045,-0.005,-0.01,-0.035,-0.04,-0.03,0.0,-0.05
2007-08-24 00:00:00+00:00,0.185,-0.015,-0.11,0.105,-0.185,0.19,0.1,0.045,-0.01,-0.005,-0.02,-0.055,-0.05,-0.015,-0.035
2007-08-26 00:00:00+00:00,0.185,-0.015,-0.12,0.115,-0.185,0.19,0.1,0.045,-0.01,-0.005,-0.02,-0.055,-0.05,-0.015,-0.035
2007-08-27 00:00:00+00:00,0.195,-0.015,-0.025,0.02,-0.185,0.25,0.08,0.045,-0.01,-0.01,-0.035,-0.035,-0.045,-0.015,-0.03
2007-08-28 00:00:00+00:00,0.195,-0.015,0.015,-0.02,-0.185,0.305,0.07,0.03,-0.005,-0.015,-0.04,-0.04,-0.065,-0.03,-0.01
2007-08-29 00:00:00+00:00,0.285,-0.015,-0.11,0.105,-0.185,0.195,0.08,0.04,-0.01,-0.015,-0.025,0.0,-0.06,0.005,-0.015
2007-08-30 00:00:00+00:00,0.285,-0.015,-0.095,0.09,-0.185,0.235,0.075,0.055,0.0,-0.005,-0.025,-0.05,-0.055,-0.015,-0.01
2007-08-31 00:00:00+00:00,0.275,-0.015,-0.125,0.12,-0.185,0.18,0.06,0.055,0.005,-0.005,-0.035,-0.015,-0.04,-0.03,-0.01
2007-09-02 00:00:00+00:00,0.275,-0.015,-0.125,0.12,-0.185,0.18,0.06,0.055,0.005,-0.005,-0.035,-0.015,-0.04,-0.03,-0.01
2007-09-03 00:00:00+00:00,0.32,-0.015,-0.15,0.145,-0.185,0.175,0.065,0.05,0.01,0.0,-0.025,-0.035,-0.05,-0.01,-0.01
2007-09-04 00:00:00+00:00,0.36,-0.015,-0.17,0.165,-0.185,0.16,0.08,0.055,0.005,0.01,-0.02,-0.04,-0.045,-0.015,-0.02
2007-09-05 00:00:00+00:00,0.32,-0.015,-0.135,0.13,-0.185,0.23,0.075,0.045,0.015,0.005,-0.02,-0.03,-0.055,-0.015,-0.025
2007-09-06 00:00:00+00:00,0.005,0.09,0.07,0.13,-0.185,0.255,0.07,0.025,0.005,0.01,-0.01,-0.03,-0.055,-0.025,-0.03
2007-09-07 00:00:00+00:00,0.02,0.07,0.13,0.07,-0.185,0.365,0.08,0.04,0.0,0.0,-0.025,-0.05,-0.045,-0.035,-0.005
2007-09-10 00:00:00+00:00,0.035,0.08,0.12,0.08,-0.185,0.38,0.1,0.03,0.03,0.0,-0.02,-0.05,-0.055,-0.04,-0.01
2007-09-11 00:00:00+00:00,0.02,0.11,0.05,0.145,-0.185,0.31,0.1,0.06,0.01,0.02,-0.015,-0.045,-0.035,-0.02,-0.03
2007-09-12 00:00:00+00:00,0.04,0.115,0.04,0.155,-0.185,0.315,0.105,0.05,0.005,0.005,-0.02,-0.025,-0.05,-0.02,-0.03
2007-09-13 00:00:00+00:00,0.035,0.09,0.09,0.09,-0.185,0.3,0.065,0.02,0.0,0.015,-0.01,-0.025,-0.03,-0.03,-0.02
2007-09-14 00:00:00+00:00,0.08,0.075,0.105,0.065,-0.185,0.315,0.06,0.045,0.0,0.01,-0.025,-0.03,-0.045,-0.01,-0.02
2007-09-17 00:00:00+00:00,0.065,0.11,0.1,0.07,-0.185,0.31,0.07,0.05,0.015,0.01,-0.01,-0.025,-0.045,-0.02,-0.025
2007-09-18 00:00:00+00:00,-0.035,0.24,-0.035,0.075,0.17,0.055,0.045,-0.01,0.01,-0.015,-0.03,-0.055,-0.04,-0.015,-0.025
2007-09-19 00:00:00+00:00,-0.03,0.215,-0.01,0.075,0.105,0.025,0.03,-0.005,0.015,-0.01,-0.035,-0.045,-0.03,-0.025,-0.03
2007-09-20 00:00:00+00:00,-0.005,0.195,0.01,0.075,0.075,-0.015,-0.01,0.0,0.01,-0.01,-0.015,-0.02,-0.02,-0.035,-0.015
2007-09-21 00:00:00+00:00,0.02,0.165,0.04,0.075,0.12,0.03,-0.005,-0.015,-0.005,-0.025,-0.04,-0.055,-0.02,-0.02,-0.025
2007-09-24 00:00:00+00:00,0.05,0.1,0.105,0.075,0.09,0.06,0.01,-0.02,-0.01,-0.025,-0.03,-0.055,-0.02,-0.03,-0.02
2007-09-25 00:00:00+00:00,0.07,0.075,0.13,0.075,0.085,0.08,0.02,-0.005,0.0,-0.03,-0.05,-0.05,-0.03,-0.03,-0.01
2007-09-26 00:00:00+00:00,0.085,0.055,0.15,0.075,0.04,0.065,0.015,-0.01,0.005,-0.02,-0.04,-0.055,-0.015,-0.03,-0.025
2007-09-27 00:00:00+00:00,0.07,0.07,0.165,0.075,0.02,0.07,0.03,-0.015,0.0,-0.025,-0.035,-0.06,-0.015,-0.03,-0.015
2007-09-28 00:00:00+00:00,0.055,0.08,0.155,0.075,0.015,0.07,0.04,0.0,0.005,-0.02,-0.04,-0.045,-0.01,-0.025,-0.015
2007-09-30 00:00:00+00:00,0.055,0.075,0.16,0.075,0.015,0.07,0.04,0.0,0.005,-0.02,-0.04,-0.045,-0.01,-0.025,-0.015
2007-10-01 00:00:00+00:00,0.065,0.075,0.16,0.075,0.01,0.09,0.05,0.0,0.0,-0.025,-0.035,-0.055,-0.015,-0.03,-0.01
2007-10-02 00:00:00+00:00,0.075,0.065,0.17,0.075,0.005,0.11,0.065,0.015,0.0,-0.03,-0.04,-0.05,-0.02,-0.02,-0.025
2007-10-03 00:00:00+00:00,0.07,0.07,0.16,0.075,0.0,0.1,0.05,0.01,0.0,-0.02,-0.045,-0.05,-0.025,-0.02,-0.02
